review_id,image_id,master_image_id,source_relative_path,feature_id,layer_id,feature_name_ar,visual_match_status,destination_identity_status,reviewer_decision,verified_role,technical_quality,duplicate_decision,rights_status,publication_permission,attribution_required,source_credit,rights_evidence,reviewer_name,review_date,decision_confidence,manual_review_completed,notes
B1-DEC-B1IMG-001013,IMG-18BDC7BD5A1A9C80,IMG-18BDC7BD5A1A9C80,assets/media/LIBYA/Sabratha/published/review-required/review-ca2d4fcf78.jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001014,IMG-8D31133359BC0D2D,IMG-8D31133359BC0D2D,assets/media/LIBYA/Sabratha/published/review-required/review-cd4edd67fd.jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001015,IMG-B0E690A3A1E7811C,IMG-B0E690A3A1E7811C,assets/media/LIBYA/Sabratha/published/review-required/review-d9c51f6aea.jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001016,IMG-9F7B43AC2C740661,IMG-9F7B43AC2C740661,assets/media/LIBYA/Sabratha/published/review-required/review-ecf53b4930.jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001017,IMG-DA4CCE468FDABC9B,IMG-DA4CCE468FDABC9B,assets/media/LIBYA/Sabratha/published/roman-museum/sabratha-roman-museum-001.jpg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001018,IMG-DD67F5FF23017E29,IMG-DD67F5FF23017E29,assets/media/LIBYA/Sabratha/published/roman-museum/sabratha-roman-museum-002.JPG,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001019,IMG-9D9393FC6999022A,IMG-9D9393FC6999022A,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-001.jpg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001020,IMG-5A94377424081137,IMG-5A94377424081137,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-002.jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001021,IMG-81E07C53392CB3A9,IMG-81E07C53392CB3A9,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-003.jpg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001022,IMG-BEED310631126A0E,IMG-BEED310631126A0E,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-004.jpg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001023,IMG-52B65502E4686A4E,IMG-52B65502E4686A4E,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-005.jpg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001024,IMG-204859F82D17E1B0,IMG-204859F82D17E1B0,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-006.jpg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001025,IMG-704BAD17EB02A3E0,IMG-704BAD17EB02A3E0,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-007.JPG,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001026,IMG-467640AA178DD489,IMG-467640AA178DD489,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-008.JPG,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001027,IMG-222DBF8022824242,IMG-222DBF8022824242,assets/media/LIBYA/Sabratha/صور صبراتة/صبراتة 2.jpg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001028,IMG-1EF47A9848AF7177,IMG-1EF47A9848AF7177,backup/before-external-media-recovery/assets/images/old-tripoli/old-tripoli-008-mymaps-73f55fdcf804.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001029,IMG-22FE81AC5913EA1B,IMG-22FE81AC5913EA1B,backup/before-external-media-recovery/assets/images/old-tripoli/old-tripoli-009-mymaps-45b1b8e01b88.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001030,IMG-473CAE5715AC1422,IMG-473CAE5715AC1422,backup/before-external-media-recovery/assets/images/old-tripoli/old-tripoli-011-mymaps-32eb5ad6a842.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001031,IMG-8D3346A3D8B025A2,IMG-8D3346A3D8B025A2,backup/before-external-media-recovery/assets/images/old-tripoli/old-tripoli-012-mymaps-d4b2ffac0f44.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001032,IMG-A37ABCFA046AA72D,IMG-A37ABCFA046AA72D,backup/before-external-media-recovery/assets/images/old-tripoli/old-tripoli-032-mymaps-47787052ac3b.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001033,IMG-1472B2C55FF38B98,IMG-1472B2C55FF38B98,backup/before-external-media-recovery/assets/images/old-tripoli/old-tripoli-077-mymaps-2091baec7b49.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001034,IMG-DF4A3DD398AE2330,IMG-DF4A3DD398AE2330,backup/before-external-media-recovery/assets/images/old-tripoli/old-tripoli-078-mymaps-71348ead3aa5.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001035,IMG-DA75CF347C709C83,IMG-DA75CF347C709C83,backup/before-external-media-recovery/assets/images/old-tripoli/old-tripoli-079-mymaps-d9609d3621a8.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001036,IMG-45220364334CF303,IMG-45220364334CF303,backup/before-external-media-recovery/assets/images/old-tripoli/old-tripoli-080-mymaps-106164a57f86.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001037,IMG-4E283F699F851D7B,IMG-4E283F699F851D7B,backup/before-external-media-recovery/assets/images/old-tripoli/old-tripoli-081-mymaps-854d74944446.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001038,IMG-064B4A2A53EADC07,IMG-064B4A2A53EADC07,backup/before-external-media-recovery/assets/images/old-tripoli/old-tripoli-082-mymaps-3bc6b5d24cc6.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001039,IMG-AF6CCCFE878CF202,IMG-AF6CCCFE878CF202,backup/before-external-media-recovery/assets/images/old-tripoli/old-tripoli-083-mymaps-e5193326f3d2.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001040,IMG-D74868209CABD718,IMG-D74868209CABD718,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-001-9ec487077686.jpg,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001041,IMG-5CFAD2B3EA702FC2,,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-002-8d046ec99038.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001042,IMG-B6849CE5058A98BA,IMG-D74868209CABD718,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-003-99a5376068aa.jpg,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001043,IMG-0463222772E68202,IMG-932666BD8CF6BC6C,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-004-d211f61af22f.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001044,IMG-B36789F733DECB2B,IMG-0079221F38849F42,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-005-f90f8081e5d1.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001045,IMG-4C7F28586C764D9B,IMG-479D6E4FE7C96862,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-006-9b0962c2d7ec.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001046,IMG-11661A314612D701,IMG-11661A314612D701,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-007-005271f2bb1a.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001047,IMG-69EFF0D8D2CB7976,IMG-44603CEBF7DBE16B,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-008-24a755c4490a.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001048,IMG-E94C27F75F43A6EB,IMG-A8FB24DE9BD72741,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-009-ba3d41fd1393.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001049,IMG-C77AE1FD3420BA8F,IMG-9A6AE28FD743B90D,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-010-3377ad6c4557.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001050,IMG-E2D16A549185397D,IMG-DCDF7D8F7B0AC52E,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-011-bf8ecd053357.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001051,IMG-12BEE53A86E99A1F,IMG-DCC19D1A20F2533F,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-012-dd86c9bc16cb.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001052,IMG-974F49E0D877A54A,IMG-F337A4A0542B93A1,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-013-27049802d643.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001053,IMG-F96CC65E1F024F28,IMG-8B6A7DFE39BD026A,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-014-9e89dd9c825d.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001054,IMG-A37ABCFA046AA72D,IMG-A37ABCFA046AA72D,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-015-750de0cac7e6.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001055,IMG-75FCAF9B805498F7,IMG-5A1EC414EB91FE6F,backup/before-unified-kml-migration/assets/images/old-tripoli-recovered/old-tripoli-recovered-016-f8b4f6d01a04.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001056,IMG-1EF47A9848AF7177,IMG-1EF47A9848AF7177,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-008-mymaps-73f55fdcf804.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001057,IMG-22FE81AC5913EA1B,IMG-22FE81AC5913EA1B,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-009-mymaps-45b1b8e01b88.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001058,IMG-473CAE5715AC1422,IMG-473CAE5715AC1422,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-011-mymaps-32eb5ad6a842.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001059,IMG-8D3346A3D8B025A2,IMG-8D3346A3D8B025A2,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-012-mymaps-d4b2ffac0f44.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001060,IMG-A37ABCFA046AA72D,IMG-A37ABCFA046AA72D,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-032-mymaps-47787052ac3b.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001061,IMG-1472B2C55FF38B98,IMG-1472B2C55FF38B98,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-077-mymaps-2091baec7b49.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001062,IMG-DF4A3DD398AE2330,IMG-DF4A3DD398AE2330,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-078-mymaps-71348ead3aa5.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001063,IMG-DA75CF347C709C83,IMG-DA75CF347C709C83,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-079-mymaps-d9609d3621a8.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001064,IMG-45220364334CF303,IMG-45220364334CF303,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-080-mymaps-106164a57f86.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001065,IMG-4E283F699F851D7B,IMG-4E283F699F851D7B,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-081-mymaps-854d74944446.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001066,IMG-064B4A2A53EADC07,IMG-064B4A2A53EADC07,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-082-mymaps-3bc6b5d24cc6.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001067,IMG-AF6CCCFE878CF202,IMG-AF6CCCFE878CF202,backup/before-unified-kml-migration/assets/images/old-tripoli/old-tripoli-083-mymaps-e5193326f3d2.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001068,IMG-60AE4B16E5B986F6,,docs/screenshots/leptis-complete/arch.png,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001069,IMG-FC60076895EAED1F,,docs/screenshots/leptis-complete/main.png,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001070,IMG-2CB46D4101C2BA42,,docs/screenshots/leptis-complete/theatre.png,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001071,IMG-02D99FA57565D0E7,,docs/screenshots/leptis-popup-fix/WH-LY-001-0001.png,WH-LY-001-0001,world-heritage,قوس سبتيموس سفيروس,verified_correct,specific_component_confirmed,approve_public,primary,high,approved_master,institutional_publication_approval,public,true,مركز المعلومات والتوثيق السياحي,docs/images/batch-1/batch-1-institutional-approval.csv,م. أسامة فرج الخبولي,2026-08-07,high,true,Institutional approval imported; technical and destination checks passed.
B1-DEC-B1IMG-001072,IMG-6EC30511C574D4E7,,docs/screenshots/leptis-popup-fix/WH-LY-001-0002.png,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,verified_correct,specific_component_confirmed,approve_public,primary,high,approved_master,institutional_publication_approval,public,true,مركز المعلومات والتوثيق السياحي,docs/images/batch-1/batch-1-institutional-approval.csv,م. أسامة فرج الخبولي,2026-08-07,high,true,Institutional approval imported; technical and destination checks passed.
B1-DEC-B1IMG-001073,IMG-D4C2945E7E4C5A3B,,docs/screenshots/leptis-popup-fix/WH-MAIN-001.png,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001074,IMG-E7A4E362267AC51E,,docs/screenshots/media-recovery/akakus.png,WH-WORLD-C0003,world-heritage,مواقع تادرارت أكاكوس الصخرية,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001075,IMG-E45C6DB36E5D1735,IMG-FEA7DC78599E4F89,docs/screenshots/popup-media/akakus.png,WH-WORLD-C0003,world-heritage,مواقع تادرارت أكاكوس الصخرية,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001076,IMG-EB3970495DD0618E,IMG-EB3970495DD0618E,sabratha-complete-images/official-center/DJI_0288.JPG,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001077,IMG-DA4CCE468FDABC9B,IMG-DA4CCE468FDABC9B,sabratha-complete-images/official-center/sabratha-museum-entrance2[1].jpg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001078,IMG-4CA3FFB2019318DF,IMG-4CA3FFB2019318DF,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.06.jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001079,IMG-ECCF6B71BE56C861,IMG-ECCF6B71BE56C861,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (1).jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001080,IMG-79A714259ABBB473,IMG-79A714259ABBB473,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (10).jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001081,IMG-CDE16931E4188669,IMG-CDE16931E4188669,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (11).jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001082,IMG-8543D85120AB86D0,IMG-8543D85120AB86D0,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (12).jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001083,IMG-B0E690A3A1E7811C,IMG-B0E690A3A1E7811C,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (13).jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001084,IMG-5064CEFCE1D56FA5,IMG-5064CEFCE1D56FA5,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (14).jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-001085,IMG-B64F20B172D39393,IMG-B64F20B172D39393,sabratha-complete-images/official-center/WhatsApp Image 2026-08-05 at 21.59.09 (15).jpeg,WH-WORLD-C0001,world-heritage,موقع صبراتة الأثري,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
