link_id,feature_id,layer_id,feature_name_ar,facility_type,image_id,source_relative_path,current_role,file_exists,image_readable,technical_quality,master_image_id,duplicate_group_id,match_basis,visual_review_status,rights_status,recommended_action,manual_review_required,notes
B2-LINK-00478,LY-HOT-000273,hotels,فندق النعيم,hostel,IMG-3DA6ACF735A6A8C2,assets/images/hotels/hotels-LY-HOTELS-00273-03.webp,gallery,true,true,acceptable,IMG-4B11D5B26C99653C,DUP-00272,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00479,LY-HOT-000273,hotels,فندق النعيم,hostel,IMG-CC530C874A332752,assets/images/hotels/hotels-LY-HOTELS-00273-04.webp,gallery,true,true,acceptable,IMG-136B74DF3B0C9CD1,DUP-00547,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00480,LY-HOT-000273,hotels,فندق النعيم,hostel,IMG-1C03492355C4B51C,assets/images/hotels/hotels-LY-HOTELS-00273-05.webp,gallery,true,true,acceptable,IMG-8AFF76DED4486D6D,DUP-01085,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00481,LY-HOT-000275,hotels,فندق الفصول الاربعة 2,resort,IMG-AB2F785A48F45260,assets/images/hotels/hotels-LY-HOTELS-00275-01.webp,gallery,true,true,high,IMG-1C3BA4BF58BF7974,DUP-00678,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00482,LY-HOT-000275,hotels,فندق الفصول الاربعة 2,resort,IMG-41754C243D0161BD,assets/images/hotels/hotels-LY-HOTELS-00275-02.webp,gallery,true,true,high,IMG-D02F6A8BCFCF5DE5,DUP-00623,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00483,LY-HOT-000275,hotels,فندق الفصول الاربعة 2,resort,IMG-AA171238F6B5CC3B,assets/images/hotels/hotels-LY-HOTELS-00275-03.webp,gallery,true,true,high,IMG-8D615F1078E1B3CC,DUP-01121,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00484,LY-HOT-000276,hotels,فندق السفير,hotel,IMG-E240158CEC65F3C9,assets/images/hotels/hotels-LY-HOTELS-00276-01.webp,gallery,true,true,thumbnail_only,IMG-7E5D0782E12EA5D9,DUP-00074,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00485,LY-HOT-000276,hotels,فندق السفير,hotel,IMG-1E6814E4D73BB248,assets/images/hotels/hotels-LY-HOTELS-00276-02.webp,gallery,true,true,thumbnail_only,IMG-F7802480EBFA2028,DUP-00476,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00486,LY-HOT-000277,hotels,فندق نور الثريا,hotel,IMG-4D715E6F645A91E4,assets/images/hotels/hotels-LY-HOTELS-00277-01.webp,gallery,true,true,high,IMG-66CB19A1EDEE23E0,DUP-00452,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00487,LY-HOT-000277,hotels,فندق نور الثريا,hotel,IMG-DB003713F54633D4,assets/images/hotels/hotels-LY-HOTELS-00277-02.webp,gallery,true,true,low,IMG-2A4B90E2E75CC0CA,DUP-00419,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00488,LY-HOT-000277,hotels,فندق نور الثريا,hotel,IMG-182A3D8591EE2F0D,assets/images/hotels/hotels-LY-HOTELS-00277-03.webp,gallery,true,true,high,IMG-126DE64C9E6DF43D,DUP-00015,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00489,LY-HOT-000278,hotels,فندق الشاطئ الذهبى,hotel,IMG-3143393C3BB12C6B,assets/images/hotels/hotels-LY-HOTELS-00278-01.webp,gallery,true,true,thumbnail_only,IMG-705FD2B233983894,DUP-00466,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00490,LY-HOT-000278,hotels,فندق الشاطئ الذهبى,hotel,IMG-035F322FF745ADE7,assets/images/hotels/hotels-LY-HOTELS-00278-02.webp,gallery,true,true,acceptable,IMG-7914DB8D81DF2433,DUP-01164,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00491,LY-HOT-000278,hotels,فندق الشاطئ الذهبى,hotel,IMG-9526628D8DD3DE95,assets/images/hotels/hotels-LY-HOTELS-00278-03.webp,gallery,true,true,acceptable,IMG-D0D137408723C19A,DUP-00361,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00492,LY-HOT-000278,hotels,فندق الشاطئ الذهبى,hotel,IMG-4DEE16210F1FB033,assets/images/hotels/hotels-LY-HOTELS-00278-04.webp,gallery,true,true,acceptable,IMG-A130B0BF0027C53C,DUP-00274,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00493,LY-HOT-000279,hotels,فندق الصافي,hotel,IMG-D58DFEE97D5305FF,assets/images/hotels/hotels-LY-HOTELS-00279-01.webp,gallery,true,true,thumbnail_only,IMG-ECE2E4D8B397371D,DUP-01409,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00494,LY-HOT-000281,hotels,فندق الفصول الابعة 1,hotel,IMG-D0E4C14FEF216C2C,assets/images/hotels/hotels-LY-HOTELS-00281-01.webp,gallery,true,true,thumbnail_only,IMG-2D45459AD8F9CC78,DUP-00184,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00495,LY-HOT-000282,hotels,فندق سفارى,hotel,IMG-BED506EA5E4A268B,assets/images/hotels/hotels-LY-HOTELS-00282-01.webp,gallery,true,true,thumbnail_only,IMG-60C21FD40A4E4920,DUP-00396,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00496,LY-HOT-000283,hotels,فندق زهرة الخليج,hotel,IMG-F3E648AD7CE0F676,assets/images/hotels/hotels-LY-HOTELS-00283-01.webp,gallery,true,true,acceptable,IMG-1CDC2C3D694FD21B,DUP-00339,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00497,LY-HOT-000283,hotels,فندق زهرة الخليج,hotel,IMG-195FEF22D837B65D,assets/images/hotels/hotels-LY-HOTELS-00283-02.webp,gallery,true,true,high,IMG-D573149703FC5032,DUP-01144,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00498,LY-HOT-000284,hotels,فندق السلاسل الذهبية,hostel,IMG-FD63377BEAD728F4,assets/images/hotels/hotels-LY-HOTELS-00284-01.webp,gallery,true,true,acceptable,IMG-D852AA75FDEC7960,DUP-01362,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00499,LY-HOT-000284,hotels,فندق السلاسل الذهبية,hostel,IMG-93CB76024693CC16,assets/images/hotels/hotels-LY-HOTELS-00284-02.webp,gallery,true,true,acceptable,IMG-9376999E1BCC2950,DUP-00733,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00500,LY-HOT-000284,hotels,فندق السلاسل الذهبية,hostel,IMG-BE291B15C0111B88,assets/images/hotels/hotels-LY-HOTELS-00284-03.webp,gallery,true,true,acceptable,IMG-6B00D74C42B3F6BF,DUP-00115,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00501,LY-HOT-000295,hotels,فندق تاج,hostel,IMG-AB22C6D40D93616F,assets/images/hotels/hotels-LY-HOTELS-00295-01.webp,gallery,true,true,acceptable,IMG-A4E1C106CA5102C7,DUP-00233,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00502,LY-HOT-000295,hotels,فندق تاج,hostel,IMG-E137A1CCE92F44E9,assets/images/hotels/hotels-LY-HOTELS-00295-02.webp,gallery,true,true,high,IMG-234477B673AB19BB,DUP-00666,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00503,LY-HOT-000295,hotels,فندق تاج,hostel,IMG-729EB4B25B240200,assets/images/hotels/hotels-LY-HOTELS-00295-03.webp,gallery,true,true,high,IMG-B3625AAF3EC3C85D,DUP-00145,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00504,LY-HOT-000297,hotels,فندق أضواء قرطاج,hotel,IMG-4B501E6BBD73EAFE,assets/images/hotels/hotels-LY-HOTELS-00297-01.webp,gallery,true,true,high,IMG-3E4CED93BF7426F1,DUP-00600,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00505,LY-HOT-000297,hotels,فندق أضواء قرطاج,hotel,IMG-8AA917C317A493BF,assets/images/hotels/hotels-LY-HOTELS-00297-02.webp,gallery,true,true,high,IMG-8811258CE100D0A6,DUP-00017,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00506,LY-HOT-000297,hotels,فندق أضواء قرطاج,hotel,IMG-FE006520AF136B6C,assets/images/hotels/hotels-LY-HOTELS-00297-03.webp,gallery,true,true,high,IMG-F9C1830D4F2FF7FA,DUP-00470,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00507,LY-HOT-000305,hotels,فندق الغزالة,hotel,IMG-23317BED444CE147,assets/images/hotels/hotels-LY-HOTELS-00305-01.webp,gallery,true,true,thumbnail_only,IMG-B936AD7EBE9DAF62,DUP-00969,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00508,LY-HOT-000307,hotels,فندق الديوان,hotel,IMG-B957081BDFD31AD9,assets/images/hotels/hotels-LY-HOTELS-00307-01.webp,gallery,true,true,thumbnail_only,IMG-D9CA53A7672879BF,DUP-00731,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00509,LY-HOT-000307,hotels,فندق الديوان,hotel,IMG-6D950E2A9DC44EF1,assets/images/hotels/hotels-LY-HOTELS-00307-02.webp,gallery,true,true,thumbnail_only,IMG-A4ED63956F5DD58C,DUP-00045,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00510,LY-HOT-000307,hotels,فندق الديوان,hotel,IMG-B51FE8B4F8D6929E,assets/images/hotels/hotels-LY-HOTELS-00307-03.webp,gallery,true,true,thumbnail_only,IMG-A651B4C4379486C9,DUP-00440,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00511,LY-HOT-000314,hotels,فندق السرايا,hotel,IMG-B9573C8C7FB931A8,assets/images/hotels/hotels-LY-HOTELS-00314-01.webp,gallery,true,true,acceptable,IMG-5269628C74ADF318,DUP-00520,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00512,LY-HOT-000314,hotels,فندق السرايا,hotel,IMG-9EA57547A5CADF9F,assets/images/hotels/hotels-LY-HOTELS-00314-02.webp,gallery,true,true,acceptable,IMG-43B95771248041C0,DUP-00831,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00513,LY-HOT-000314,hotels,فندق السرايا,hotel,IMG-A621EC690B7CF91C,assets/images/hotels/hotels-LY-HOTELS-00314-03.webp,gallery,true,true,acceptable,IMG-344CFBC9C6B372F8,DUP-01131,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00514,LY-HOT-000314,hotels,فندق السرايا,hotel,IMG-5F0B87CC56980023,assets/images/hotels/hotels-LY-HOTELS-00314-04.webp,gallery,true,true,high,IMG-A9FE60CE8BAB8B94,DUP-00880,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00515,LY-HOT-000318,hotels,الحبايب,review_required,IMG-C342E390F07568AB,assets/images/hotels/hotels-LY-HOTELS-00318-01.webp,gallery,true,true,thumbnail_only,IMG-9A036A41DCB17370,DUP-00612,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00516,LY-HOT-000318,hotels,الحبايب,review_required,IMG-D99FC6C79707FC6E,assets/images/hotels/hotels-LY-HOTELS-00318-02.webp,gallery,true,true,thumbnail_only,IMG-61B6875831D17BA1,DUP-00766,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00517,LY-HOT-000319,hotels,هوم بلازا_للشقق الفندقية,hotel,IMG-FB95B3497C1F55CA,assets/images/hotels/hotels-LY-HOTELS-00319-01.webp,gallery,true,true,thumbnail_only,IMG-A5A330256BF13807,DUP-01025,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00518,LY-HOT-000320,hotels,فندق الرحال,apartment_hotel,IMG-007802D9BC5D755F,assets/images/hotels/hotels-LY-HOTELS-00320-01.webp,gallery,true,true,thumbnail_only,IMG-F35449759FEAB1E9,DUP-00848,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00519,LY-HOT-000321,hotels,الوادي 2 للشقق الفندقية,hotel,IMG-6114B601BF0B1A8C,assets/images/hotels/hotels-LY-HOTELS-00321-01.webp,gallery,true,true,thumbnail_only,IMG-18D2823CC6168755,DUP-00170,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00520,LY-HOT-000322,hotels,الأطلس للشقق الفندقية,hotel,IMG-8E4486514CFFA7F7,assets/images/hotels/hotels-LY-HOTELS-00322-01.webp,gallery,true,true,thumbnail_only,IMG-00A08FB9993FDC6A,DUP-00428,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00521,LY-HOT-000322,hotels,الأطلس للشقق الفندقية,hotel,IMG-B9FAA949CA990BF2,assets/images/hotels/hotels-LY-HOTELS-00322-02.webp,gallery,true,true,thumbnail_only,IMG-D60F928781EC0028,DUP-00852,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00522,LY-HOT-000323,hotels,فندق بيزا السياحي,resort,IMG-7C37736A8EF80145,assets/images/hotels/hotels-LY-HOTELS-00323-01.webp,gallery,true,true,thumbnail_only,IMG-18EEA34E41204D8F,DUP-00359,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00523,LY-HOT-000323,hotels,فندق بيزا السياحي,resort,IMG-E0255209BACC4072,assets/images/hotels/hotels-LY-HOTELS-00323-02.webp,gallery,true,true,high,IMG-2BA245639081FD7A,DUP-00646,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00524,LY-HOT-000323,hotels,فندق بيزا السياحي,resort,IMG-8F2FAE7100B53F30,assets/images/hotels/hotels-LY-HOTELS-00323-03.webp,gallery,true,true,acceptable,IMG-AE26AB792A1C1029,DUP-01348,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00525,LY-HOT-000323,hotels,فندق بيزا السياحي,resort,IMG-C417E10EEC13BB47,assets/images/hotels/hotels-LY-HOTELS-00323-04.webp,gallery,true,true,acceptable,IMG-B3F654A5763B591A,DUP-01000,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00526,LY-HOT-000324,hotels,فندق قوز التيك,hotel,IMG-F11E4A59FEBF8315,assets/images/hotels/hotels-LY-HOTELS-00324-01.webp,gallery,true,true,thumbnail_only,IMG-1389659C2264D447,DUP-00100,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00527,LY-HOT-000324,hotels,فندق قوز التيك,hotel,IMG-8FCB7322682AE668,assets/images/hotels/hotels-LY-HOTELS-00324-02.webp,gallery,true,true,thumbnail_only,IMG-932FBDBDC8A0E102,DUP-00381,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00528,LY-HOT-000331,hotels,فندق الراحة اجدابيا,hotel,IMG-844AB3082A456BFB,assets/images/hotels/hotels-LY-HOTELS-00331-01.webp,gallery,true,true,thumbnail_only,IMG-558CE15AD985397D,DUP-00855,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00529,LY-HOT-000331,hotels,فندق الراحة اجدابيا,hotel,IMG-7B5EFE12C360D506,assets/images/hotels/hotels-LY-HOTELS-00331-02.webp,gallery,true,true,thumbnail_only,IMG-DAD489FC24308F74,DUP-00868,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00530,LY-HOT-000331,hotels,فندق الراحة اجدابيا,hotel,IMG-873D69425FECB19C,assets/images/hotels/hotels-LY-HOTELS-00331-03.webp,gallery,true,true,thumbnail_only,IMG-7559C8FD71866847,DUP-00597,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00531,LY-HOT-000332,hotels,عمار او المجد للشقق الفندقية,hotel,IMG-C1AE737C120905FA,assets/images/hotels/hotels-LY-HOTELS-00332-01.webp,gallery,true,true,thumbnail_only,IMG-3EA653CB93695794,DUP-00330,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00532,LY-HOT-000332,hotels,عمار او المجد للشقق الفندقية,hotel,IMG-478A75FE389CE980,assets/images/hotels/hotels-LY-HOTELS-00332-02.webp,gallery,true,true,thumbnail_only,IMG-715DEE9D948E5098,DUP-00082,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00533,LY-HOT-000332,hotels,عمار او المجد للشقق الفندقية,hotel,IMG-6FB3ED47055394F9,assets/images/hotels/hotels-LY-HOTELS-00332-03.webp,gallery,true,true,thumbnail_only,IMG-63A584C31DB9DCED,DUP-00064,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00534,LY-HOT-000333,hotels,فندق مزايا اجدابيا,hostel,IMG-D93EABF8C6526D6E,assets/images/hotels/hotels-LY-HOTELS-00333-01.webp,gallery,true,true,thumbnail_only,IMG-CCC9ACB679F36245,DUP-01377,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
