duplicate_group_id,image_a_id,image_a_path,image_b_id,image_b_path,sha256_match,perceptual_distance,dimension_relationship,duplicate_classification,recommended_master_image_id,recommended_action,confidence,notes
DUP-00768,IMG-78E1B312647B302B,assets/images/hotels/hotels-LY-HOTELS-00036-02.png,IMG-6B21629710BE58FD,assets/images/investment/investment-LY-INV-000300-02.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-982EFF887CF64AFB,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00768,IMG-2BF4C09ED2ED2AE0,assets/images/hotels/hotels-LY-HOTELS-00036-02.webp,IMG-982EFF887CF64AFB,assets/images/investment/investment-LY-INV-000300-02.png,false,1,same_aspect_different_size,same_image_different_size,IMG-982EFF887CF64AFB,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00768,IMG-2BF4C09ED2ED2AE0,assets/images/hotels/hotels-LY-HOTELS-00036-02.webp,IMG-6B21629710BE58FD,assets/images/investment/investment-LY-INV-000300-02.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-982EFF887CF64AFB,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00818,IMG-759ABC82E2D121CE,assets/images/hotels/hotels-LY-HOTELS-00037-02.png,IMG-24671DEE5175D8F7,assets/images/hotels/hotels-LY-HOTELS-00037-02.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-5BDAB4269E892130,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00818,IMG-759ABC82E2D121CE,assets/images/hotels/hotels-LY-HOTELS-00037-02.png,IMG-5BDAB4269E892130,assets/images/investment/investment-LY-INV-000301-02.png,false,0,same_aspect_different_size,same_image_different_size,IMG-5BDAB4269E892130,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00818,IMG-759ABC82E2D121CE,assets/images/hotels/hotels-LY-HOTELS-00037-02.png,IMG-6515063827F9B672,assets/images/investment/investment-LY-INV-000301-02.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-5BDAB4269E892130,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00818,IMG-24671DEE5175D8F7,assets/images/hotels/hotels-LY-HOTELS-00037-02.webp,IMG-5BDAB4269E892130,assets/images/investment/investment-LY-INV-000301-02.png,false,1,same_aspect_different_size,same_image_different_size,IMG-5BDAB4269E892130,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00818,IMG-24671DEE5175D8F7,assets/images/hotels/hotels-LY-HOTELS-00037-02.webp,IMG-6515063827F9B672,assets/images/investment/investment-LY-INV-000301-02.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-5BDAB4269E892130,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01135,IMG-1094B31A263C12B1,assets/images/hotels/hotels-LY-HOTELS-00106-04.png,IMG-43D287B6930B4435,assets/images/hotels/hotels-LY-HOTELS-00106-04.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-1094B31A263C12B1,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01135,IMG-1094B31A263C12B1,assets/images/hotels/hotels-LY-HOTELS-00106-04.png,IMG-43D287B6930B4435,assets/images/investment/investment-LY-INV-000386-04.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-1094B31A263C12B1,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01135,IMG-43D287B6930B4435,assets/images/hotels/hotels-LY-HOTELS-00106-04.webp,IMG-1094B31A263C12B1,assets/images/investment/investment-LY-INV-000386-04.png,false,0,same_aspect_different_size,same_image_different_size,IMG-1094B31A263C12B1,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00565,IMG-0ADE88F85B4A6976,assets/images/hotels/hotels-LY-HOTELS-00114-06.png,IMG-BA13A3ED90379651,assets/images/hotels/hotels-LY-HOTELS-00114-06.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-99B9B0C87A5AF4EC,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00565,IMG-0ADE88F85B4A6976,assets/images/hotels/hotels-LY-HOTELS-00114-06.png,IMG-99B9B0C87A5AF4EC,assets/images/investment/investment-LY-INV-000394-06.png,false,0,same_aspect_different_size,same_image_different_size,IMG-99B9B0C87A5AF4EC,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00565,IMG-0ADE88F85B4A6976,assets/images/hotels/hotels-LY-HOTELS-00114-06.png,IMG-3BA443E6C98FF8EB,assets/images/investment/investment-LY-INV-000394-06.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-99B9B0C87A5AF4EC,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00565,IMG-BA13A3ED90379651,assets/images/hotels/hotels-LY-HOTELS-00114-06.webp,IMG-99B9B0C87A5AF4EC,assets/images/investment/investment-LY-INV-000394-06.png,false,0,same_aspect_different_size,same_image_different_size,IMG-99B9B0C87A5AF4EC,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00565,IMG-BA13A3ED90379651,assets/images/hotels/hotels-LY-HOTELS-00114-06.webp,IMG-3BA443E6C98FF8EB,assets/images/investment/investment-LY-INV-000394-06.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-99B9B0C87A5AF4EC,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00726,IMG-9BD44A6419BB0D36,assets/images/hotels/hotels-LY-HOTELS-00333-02.png,IMG-9650D84044FB2212,assets/images/hotels/hotels-LY-HOTELS-00333-02.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-3FAF275C99909A08,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00726,IMG-9BD44A6419BB0D36,assets/images/hotels/hotels-LY-HOTELS-00333-02.png,IMG-3FAF275C99909A08,assets/images/investment/investment-LY-INV-000641-02.png,false,0,same_aspect_different_size,same_image_different_size,IMG-3FAF275C99909A08,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00726,IMG-9BD44A6419BB0D36,assets/images/hotels/hotels-LY-HOTELS-00333-02.png,IMG-91C835DD41B4520C,assets/images/investment/investment-LY-INV-000641-02.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-3FAF275C99909A08,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00726,IMG-9650D84044FB2212,assets/images/hotels/hotels-LY-HOTELS-00333-02.webp,IMG-3FAF275C99909A08,assets/images/investment/investment-LY-INV-000641-02.png,false,1,same_aspect_different_size,same_image_different_size,IMG-3FAF275C99909A08,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00726,IMG-9650D84044FB2212,assets/images/hotels/hotels-LY-HOTELS-00333-02.webp,IMG-91C835DD41B4520C,assets/images/investment/investment-LY-INV-000641-02.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-3FAF275C99909A08,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00768,IMG-982EFF887CF64AFB,assets/images/investment/investment-LY-INV-000300-02.png,IMG-6B21629710BE58FD,assets/images/investment/investment-LY-INV-000300-02.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-982EFF887CF64AFB,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00818,IMG-5BDAB4269E892130,assets/images/investment/investment-LY-INV-000301-02.png,IMG-6515063827F9B672,assets/images/investment/investment-LY-INV-000301-02.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-5BDAB4269E892130,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00962,IMG-615E6CB68FD8C0A0,assets/images/investment/investment-LY-INV-000363-03.png,IMG-5D090B809F7C3763,assets/images/investment/investment-LY-INV-000363-03.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-615E6CB68FD8C0A0,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01135,IMG-1094B31A263C12B1,assets/images/investment/investment-LY-INV-000386-04.png,IMG-43D287B6930B4435,assets/images/investment/investment-LY-INV-000386-04.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-1094B31A263C12B1,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00565,IMG-99B9B0C87A5AF4EC,assets/images/investment/investment-LY-INV-000394-06.png,IMG-3BA443E6C98FF8EB,assets/images/investment/investment-LY-INV-000394-06.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-99B9B0C87A5AF4EC,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00726,IMG-3FAF275C99909A08,assets/images/investment/investment-LY-INV-000641-02.png,IMG-91C835DD41B4520C,assets/images/investment/investment-LY-INV-000641-02.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-3FAF275C99909A08,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00838,IMG-0059223B6E1D4299,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00104-02.png,IMG-D7B1154B43325D93,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00104-02.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-0059223B6E1D4299,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01255,IMG-26ADEB0254C1DEB2,assets/images/akakus/akakus-LY-AKAKUS-00039-01.png,IMG-3B00131BE0EA1D4F,assets/images/akakus/akakus-LY-AKAKUS-00039-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-26ADEB0254C1DEB2,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00004,IMG-7FFC0456721AEB45,assets/images/akakus/akakus-LY-AKAKUS-00040-01.png,IMG-84CCF451CA28025F,assets/images/akakus/akakus-LY-AKAKUS-00040-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-7FFC0456721AEB45,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00643,IMG-271837E7518E4E51,assets/images/hotels/hotels-LY-HOTELS-00010-01.png,IMG-55D8F93ACEA7906A,assets/images/hotels/hotels-LY-HOTELS-00010-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-C703BA3F8EA4B26E,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00643,IMG-271837E7518E4E51,assets/images/hotels/hotels-LY-HOTELS-00010-01.png,IMG-C703BA3F8EA4B26E,assets/images/investment/investment-LY-INV-000273-01.png,false,0,same_aspect_different_size,same_image_different_size,IMG-C703BA3F8EA4B26E,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00643,IMG-271837E7518E4E51,assets/images/hotels/hotels-LY-HOTELS-00010-01.png,IMG-09E9FC962CEC4FA0,assets/images/investment/investment-LY-INV-000273-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-C703BA3F8EA4B26E,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00643,IMG-55D8F93ACEA7906A,assets/images/hotels/hotels-LY-HOTELS-00010-01.webp,IMG-C703BA3F8EA4B26E,assets/images/investment/investment-LY-INV-000273-01.png,false,0,same_aspect_different_size,same_image_different_size,IMG-C703BA3F8EA4B26E,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00643,IMG-55D8F93ACEA7906A,assets/images/hotels/hotels-LY-HOTELS-00010-01.webp,IMG-09E9FC962CEC4FA0,assets/images/investment/investment-LY-INV-000273-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-C703BA3F8EA4B26E,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00643,IMG-C703BA3F8EA4B26E,assets/images/investment/investment-LY-INV-000273-01.png,IMG-09E9FC962CEC4FA0,assets/images/investment/investment-LY-INV-000273-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-C703BA3F8EA4B26E,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00870,IMG-5D3E8C32DECB8309,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00077-01.png,IMG-1D3387D072D5B514,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00077-01.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-5D3E8C32DECB8309,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00549,IMG-7D169C39C268165D,assets/images/akakus/akakus-LY-AKAKUS-00043-01.png,IMG-774DCB5D58949930,assets/images/akakus/akakus-LY-AKAKUS-00043-01.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-7D169C39C268165D,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00511,IMG-7081075BA4E2C8AE,assets/images/akakus/akakus-LY-AKAKUS-00043-02.png,IMG-2AC82828FB2D9897,assets/images/akakus/akakus-LY-AKAKUS-00043-02.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-7081075BA4E2C8AE,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00724,IMG-A105AA72A1C35896,assets/images/hotels/hotels-LY-HOTELS-00407-01.png,IMG-D9EDED0098CA6015,assets/images/hotels/hotels-LY-HOTELS-00407-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-A105AA72A1C35896,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01294,IMG-EE7F408CE9AABF02,assets/images/akakus/akakus-LY-AKAKUS-00106-01.png,IMG-5B72C92E56F99A85,assets/images/akakus/akakus-LY-AKAKUS-00106-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-EE7F408CE9AABF02,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00654,IMG-A377E5CC1BE28C48,assets/images/hotels/hotels-LY-HOTELS-00128-01.png,IMG-8D254ED37F12A687,assets/images/hotels/hotels-LY-HOTELS-00128-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-F0443C68BFB8ECB7,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00654,IMG-A377E5CC1BE28C48,assets/images/hotels/hotels-LY-HOTELS-00128-01.png,IMG-F0443C68BFB8ECB7,assets/images/investment/investment-LY-INV-000410-01.png,false,0,same_aspect_different_size,same_image_different_size,IMG-F0443C68BFB8ECB7,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00654,IMG-A377E5CC1BE28C48,assets/images/hotels/hotels-LY-HOTELS-00128-01.png,IMG-096CBFB96E0D6941,assets/images/investment/investment-LY-INV-000410-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-F0443C68BFB8ECB7,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00654,IMG-8D254ED37F12A687,assets/images/hotels/hotels-LY-HOTELS-00128-01.webp,IMG-F0443C68BFB8ECB7,assets/images/investment/investment-LY-INV-000410-01.png,false,0,same_aspect_different_size,same_image_different_size,IMG-F0443C68BFB8ECB7,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00654,IMG-8D254ED37F12A687,assets/images/hotels/hotels-LY-HOTELS-00128-01.webp,IMG-096CBFB96E0D6941,assets/images/investment/investment-LY-INV-000410-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-F0443C68BFB8ECB7,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00654,IMG-F0443C68BFB8ECB7,assets/images/investment/investment-LY-INV-000410-01.png,IMG-096CBFB96E0D6941,assets/images/investment/investment-LY-INV-000410-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-F0443C68BFB8ECB7,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00191,IMG-A72875D7BA428936,assets/images/akakus/akakus-LY-AKAKUS-00148-01.png,IMG-D92A2660BAB035A9,assets/images/akakus/akakus-LY-AKAKUS-00148-01.webp,false,1,same_aspect_different_size,same_image_different_size,IMG-A72875D7BA428936,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01210,IMG-2EE2EB10241BFF05,assets/images/hotels/hotels-LY-HOTELS-00081-01.png,IMG-00DF5A97DE0DCF00,assets/images/hotels/hotels-LY-HOTELS-00081-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-44F58819FE6505E3,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01210,IMG-2EE2EB10241BFF05,assets/images/hotels/hotels-LY-HOTELS-00081-01.png,IMG-44F58819FE6505E3,assets/images/investment/investment-LY-INV-000353-01.png,false,0,same_aspect_different_size,same_image_different_size,IMG-44F58819FE6505E3,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01210,IMG-2EE2EB10241BFF05,assets/images/hotels/hotels-LY-HOTELS-00081-01.png,IMG-8A6DE3E48FE2EE64,assets/images/investment/investment-LY-INV-000353-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-44F58819FE6505E3,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01210,IMG-00DF5A97DE0DCF00,assets/images/hotels/hotels-LY-HOTELS-00081-01.webp,IMG-44F58819FE6505E3,assets/images/investment/investment-LY-INV-000353-01.png,false,0,same_aspect_different_size,same_image_different_size,IMG-44F58819FE6505E3,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01210,IMG-00DF5A97DE0DCF00,assets/images/hotels/hotels-LY-HOTELS-00081-01.webp,IMG-8A6DE3E48FE2EE64,assets/images/investment/investment-LY-INV-000353-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-44F58819FE6505E3,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00547,IMG-136B74DF3B0C9CD1,assets/images/hotels/hotels-LY-HOTELS-00273-04.png,IMG-CC530C874A332752,assets/images/hotels/hotels-LY-HOTELS-00273-04.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-136B74DF3B0C9CD1,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00362,IMG-B0AD9CF0FB43F42C,assets/images/hotels/hotels-LY-HOTELS-00360-01.png,IMG-BACA013556C590D9,assets/images/hotels/hotels-LY-HOTELS-00360-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-B0AD9CF0FB43F42C,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-00231,IMG-0A5D87A38ED94184,assets/images/hotels/hotels-LY-HOTELS-00389-03.png,IMG-07E30D78A45CA2FB,assets/images/hotels/hotels-LY-HOTELS-00389-03.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-0A5D87A38ED94184,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01210,IMG-44F58819FE6505E3,assets/images/investment/investment-LY-INV-000353-01.png,IMG-8A6DE3E48FE2EE64,assets/images/investment/investment-LY-INV-000353-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-44F58819FE6505E3,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01326,IMG-83CBDF41FD9FE301,assets/images/akakus/akakus-LY-AKAKUS-00160-01.png,IMG-3C4745D64C3979D6,assets/images/akakus/akakus-LY-AKAKUS-00160-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-83CBDF41FD9FE301,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01155,IMG-780745C91D8C7059,assets/images/akakus/akakus-LY-AKAKUS-00191-01.png,IMG-19ED505A8B9BD0D4,assets/images/akakus/akakus-LY-AKAKUS-00191-01.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-780745C91D8C7059,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
DUP-01101,IMG-25BC73971A126CE3,assets/images/hotels/hotels-LY-HOTELS-00003-02.png,IMG-FC1ADD1B64A7B49D,assets/images/hotels/hotels-LY-HOTELS-00003-02.webp,false,0,same_aspect_different_size,same_image_different_size,IMG-4067243311199310,manual_visual_review_keep_originals,medium,Perceptual heuristic only.
