source_index,source_name,normalized_name,longitude,latitude,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_coordinate_status,notes
45,منتجع اتش تي السياحي,منتجعاتشتيالسياحي,13.63298,32.7864,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v78LyAPZt1bvW2uEHFsdwq4gFFHoQRl3cmRQ8fY8N8ZZagSzYeqVtqQPc1jXvV68vH4MOv7CD2i0crjqYBlozhKH6OntrlT2gipLnkJIU2rO20irzrWWPRMvuiU-XtEoYrC3TBO35_ltVM3ObMBANxCUz1pPC0u9DL6iG4TpyVgVbTcj01gsM0AwJpzgRXxUqPj_uwjaGgz5vB3jeShIGThCPk4c4EqtkCxdnXqn-KH37t9g4WzUI7oEKZwcJDnvy9VWXbTwJH9ymNBpNUgt0gUtje3036XlLGA-f2LT8-yXVwc82aWPMIWps-7JXvYCaZzb5IWNleqw59CwocQ4c2GfFhzNzyYMXCupO9mgvlkRrd4-srznog-kH0NPRQxKNyAC2nEY6nmYhMBWGvJC-vwP6kcq8zhdUbE7OdkMbKvd2tjGN1ToyoMYMnK4m-2YX7Sc6L_iNs9pNRPwVbPhqILIUXVGn1oUpwugnwA1ZZVY5SGvqHRPWXGfu3uljvhioXDwJas7rIjgHLJ6o0hVqXBMUTNT8KKYAg0LCz_QFZtKlHTj1MlQuRWlcweRzQTiskUIhSZzWwZHvZBjXWzZJXMWLN1pN9irS-HKF9TWVXBczNub0ftDj5sO5mFDWLaNeX2YY9SNDTOrFxBFwGN1hceTAFLB3utK4jg0Fq_nLr9-rzggGhy-AD7akRL3ssTDYoTh98uhYYqq5E8i2yDrekzotoamw,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
46,منتجع اتش تي 3,منتجعاتشتي3,13.642859,32.786514,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v5WkfJDts-LE-F49eEi10vz3n0OfdMXxtWzIiHCM65N4xN3C3DJJNBXAC8Mq5SYHUGOCgZVh_rCMZX4bPO1W7X3hJnuM0RUipfZ3L5BDx1KaQeJ1d49RVjNKOGiZw7CcwYY9wR9fvQr9PHmvq8eczE1F_zlTZzvaR7s5URNQgeCt8UO7d6vKxhJ_TjpwcdV5vv6cTA7mWrYWwK3dpwlOxHiEOmjVh8F7kIJwYsDwyPEswkEzKT4U1a7Zgryexsdyg6FVaMGEF1mEolOc0L6RmxGK5HzxfNmaAA-4kBzl1GBu8LrkisQIYnLr5szqg7QBAuMPCc9QkzAsx--SG5QS6UXFsSLdgEdrCHK_OdMFD0q9iljYbWPSip5HFaCskuCn5JfpIAC72o-TeIyJACeID7OlFr-EiqqJGdhleIQEdbVg20b05Vf9fUYUC4n7P-6rZHqFYRI7M-s_C-M7paJCI41GafnuX1Eie9_emCjAwT9j6tSYgVZqbMi2vpbY91Z-ucE_9aGd33OQcX214QwlctZ24WEDUYNMzYxSmoiuMKDzDOHHa733hG9sEgYQqi3KWLtmLjyGsC-LV0diY5HeY5VGlOdtTsbZcfZo6PWitmDpkD9F17ZRSwRuydZQM7qj-bjFdJZeTCTSn7Ida1diur1cstGBXvQTBByporL9W2rsY9TGq1xfQYpOPlGINu0aCO76ghrnfvWAVgUVKTQ_ferjtcCGw,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
47,منتجع شاليهات للاجار,منتجعشاليهاتللاجار,13.644477,32.787918,valid_point,available,,no_image,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
48,قرية العطايا العائلية,قريهالعطاياالعايليه,13.675653,32.789468,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v7oNHehCB24r-Tc0fssAVj8oMP--ZXLz0TbDzAg_80zj8aczP_uAVO8Tg1b6yL6805BQqKLklFkf-AicgLgz7M845CawgYai0bJerrtygXy1zSQVq0DCTjZF186rbPXF8TIlWgf-lQSiVETCP3goaANV8GDjt_inX970hZgiTKg1_jtty2ECTyBcCg-GZbayxBmZResbKiKIfQf_6WJed0BMuEqZJSIhYlRM4nR-f5zhP8CX7ZwGcqLAqGJFNazEd4eP1y-HlAMmyeBbGg_CNXMj2I0oyupE92Eg3hLJ-5CVIznC2rqYsyI1Koi4GEytSxnd0JqW6oUA8CAhEQmCzxK2xPmMdAYZGzXLzhBU94-YWrs6unRuflB7xjaIZhoeJeTeCYRW0QjM1sK6Tqz8oyOn-oKZrT08wKLSTB8_FSlDSKCMzkVvvla2aBi6AF0JQQketroHQySp0cQxHPLE6bPOZOrNmiXnfnb_BR9cDa3f5BGnb8dYUW0RQjzwNdVXgE1xN5LDstWjLyMi1X6LN7Wm3e-HXCwOcD8WsWkm1Ii34u1hBaahkBRP2dGsbFoOuwZsX4EXiYEzvdSuVgD4fZp2MHG7vrYy7Tf4iobZmxEzWVKjhiTy8-Z3qnU6LV-S3xa5fFwCoA3Yycb8by5yKcncTSC5A-0WgdQ4mcMrl0XAOE4Eo3n5A6vjllxyr7ArQwnSuAiEbhvjGukBHaXOnP1jwbrKw,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
49,منتجع برستيج,منتجعبرستيج,13.66734,32.787004,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v53tLogNXLU0fcVZu1jGgLxJNOInCyFzBVt9OnC-9BBuJp8AcZRi6HpGl1A5K8fQdPOpFwXKT3nkrU-mLPycA0nFt0aB0ossxSYdTYA_7-zSQ1nZTa_R0xzC-mILf4lRss7Rc40nc8CcVFJAcUVpoaPshZbFcZ9_DbjFG098YrqwUB-OXTv-zxbo2OjKF5qfgtkxEnTpmpLjCPefSu6pDySbLQSSADnokqGIddTLCbMdGeLEfIYEl5QhqvRFBioMo_ZqJ5cK947EPwxJmBAly5RAeT5m4fmyjhunC4KdIwFJmxNN1R4Ke8OTJT0bzvu7CBvuyoHw-2R9Rz6E9Dl3puBDK-8xtuSso21DvXcopbln0w7Rx3lSQSFLPspUnxWJJBTr6wwSOtS6RFprMCnLawqzSsV2by9BS84VXovooQpOWOmPpT0KwqameJlNrPewB0Ad7zOLoDMkk0b6I-gX-GEz6DOKk4hRNYmPyJp0ogRkUOaBK778DNQnAkk1zFrvy8F2DlArviBoRfYBb5_SY_joVAozL98rV1NPud-AxKuqEElyhRinZGI5CW03mw2GTj-MHbncTKG5EaxS4BHCjW7g4LzwAAflXhCQKQm27bv_Il1f3u60HOnfjeVhedqqUa8h0_NeWYifOWFdnXXujEX3BSDE9Y7UmAmif_yRVeZkBZJ1GKndWkZmpqnW4gwgvC7wQHiNYUEV9dPRzf-yQpOBIwvHA,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
50,قرية القويعة السياحية,قريهالقويعهالسياحيه,13.63431,32.787161,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v464Jr7FgdBoLyaXeaA5p6zM4Vnfupn9vl0YwHegLbiv4j0zhOBrhv-HscpwIz9K1j1X2PbgY1-zyZGfovA1H4uC3ZoM93kN8iT1gqn37mba5PGsaGfhd984PlDPqGB-ezpGMl2ysx4uxo3ZMPTIOnVv-Wyqaw8AdDjiuds0wKhtKZxzYp8RLdE14m9qSEEIJR0IrkgYQ7SZGy2Z9rAEmyKgNJ7UwIMquuyiix8eNP1-B3QXQsjlvYlRI7My-e-Ti0MZEqvCL3he6uT5UauXiaB2G1FgTo2GMrDYF6d8TdbTVc6E5qszKex50mpS3n6NfiDAan9tjYjRcmS18tR1nZbIQwcieK828gy9sg346IqcfBs7lfU0Wx3xubNpvErXhWn5b0JEZhF0UxsHqAWB5xExPKa9fAHT_mfbxxTemp0EL0PfDBsnIMYwfrjA5mc5ZstkQH3SiWkyRhSTkc_7iyd5agZl-RPbr_GBOeKRqA-ZwDIk0-Pt44_Mcdn6rmNU05pcBbElom7xNOM3UvhmEJcE1mYpYhFLUE84Mblj4WDfWBZSF5LngIkGABaNDfoURiQJwfx8IiGDTS8kZD147fTNltqWDM2k2T2a3JDHWeu7OR-LZElKrQ-vlIFnz_E7GAlctjMC-D9-4YaV3-74n0AKGECGhhlPpSIbxNjoev_UEXBLjvCKoypgf9LoYuUasexohgEFVLqMdtZ2OExwvnT-1fjzg,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
51,شاليهات بن بية,شاليهاتبنبيه,13.64435,32.787928,valid_point,available,,no_image,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
52,قرية ميار البحر العائليه,قريهميارالبحرالعايليه,13.68749,32.789744,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6uG7k-PGyaxWIWV0fBvMDMl-ugSoiO0-6BPNqX_8UdjM-YBE9hcPA5o8h1wK59AYCEDBmNllhfnDKBDxwfVD04zfZEC_33FLWkZYsislyUhFUl-yxaV0r6k9qefWHQsJ8HXnmvHUS-YEKaqFSf2whZhApaTWRJ5oM2DKQd3GVGPiEPHXa5xgQ60T7w8iov1OoTGN7_E6Ln4k5AaFfe_jRLz0WTdgUwrkZM7ZIKv2dr6bdmQcZqdU8WBOkvqzG_OkrZWxWB6SLMVIdwjNa973s7n2OpLc9KLA7cGYGrSpI8cO_knwzEZPxrgiWW-OERGJYpjjCyuTskrLGrelqvC6ipKx-qRQNwpJfpanA_t1wUmb1NJh2heeooy4jUuR1miMgykkFwHZ0TscqZVs4MYyiqGSl3IpKuGzyXPL8Pgszs0G2F3Y-uvSL7foqhTypqR0G9vKjqAIIl5lNV0KUW8hIwS4etkNp5ZrFejB3do5mxlCY8HUm-D2HqzfMZKxA5rE9ykk5Y4nyKkh8bROpsBBZWzLwRcjkQQiWe0K9e9hxs07OjrS7nAHlaK5NnEp8194-M_J56Cado5X5OidRRBZaOqxGdc3rOiKTUOhr5JMq67BIT9GkrwzlJCKnwaqqFwj5TLN3ZvnZE3-WbK6XgcFxhVQuVLWe40Pxkdxw_5cdLwHvuD4XUs5hhJIbntrUU5og-Q6UKnNxXLydn1nescmzKQoNyvw,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
53,قرية أغيث السياحية,قريهاغيثالسياحيه,13.645681,32.787654,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v7kYxbXKRHqXcYRCMpSGxm-MuVn383-C2HjEPJg9Rg0qNo_r-Jfr_wzLqX_NJIEh1ozbHWhUAnX-89sbEWZWfyDOj5BALsBGbqSgjivIRtVRZc4GNxmpD9YY-FxMZbzi89o_WdhnxjZKbIjqQLbwbsR1LUv03ut-3rMF5dyeqIlt9AEUOiRW8Wm95VD_CnUDz5KV_WmHWptGDEPkGqUur6YE39V1EJdrleBpmK7k9cq4ub7-dBvqNFazvhmOSu33Av9lELJuBo5Uo8JsoFTb_CGbqvIvMWsb4FQJN3q_3AyGkojesrQ7Vzv1zaYEN2ebWZ-Fs-1cnSYToOZhxOrRRSoD1Y64bX6DHXLrjpGhjQgh2fzK6tZjMBO_QmADzCTNBAcsH_Bj1IgdL5sCUXsd5nD7dOXko_pKu2rf6jGcEBoj6VTt51YUMhssz_2oOd--EU0kVqsxXY1eYY1MqvDiUv-zk9W5ViVkXC95Z3svvOv6yG71ds7jS6WQRurFXSWZA-8qqNzbNnwUSvErM9FVYzcWXNwn_0S6RO9yw8oNlW_zC2VEHMDCvWGKHmVTo6BtsZzMudHW2dg169ImMY8Yt7wN8zRt5JF63fpOusKLH65_DV2LTneUWpG3xWQA5BfHDdF3Ei8ij0IYQbPGVvEdayb0VN6nv4ymofoOMeG-YrYvdZ00W-U8QV9Scalrw31iV8e9l0qgM7PSvyixVg94deUbt52Fw,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
54,قرية الخلة السياحية العائلية,قريهالخلهالسياحيهالعايليه,13.679539,32.789005,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v4aj-yTsYTUHuau8W6hFmIWFb1bOF9AjK5IynhsAmQzsPKpok1BmgA_AeZOtM6O5ZhXpzBwR84_2HcHr-N9PP_dKtHTj1JfX8y09AiwGERlikLd5xtcrLXo17mix3L1EgWsh9gNQXtQRPtJSG4mYhKZm2z-GyMrPsk9WbYxwH0Okk-XC6ks9wohjKxLJCkxvCfz02voO-8qev7xr_OJ9hkpb-D9Kx2GW2CPeRuD-5A8irJmlhgkcHbWXB49PXcXQvVrspqam8wbwl-3nMuFBaWMFyXhhhHIuF_Q2hyqS4m63LUofhaj4iGUfSr2BhdYyS12xzQgT-bB_UfaUce4Q2NnfMqFbJu_pya5RZfU1EaPQxUwxgOZGc2q0JdNO8f960hGVIWAg15BIaLS9KtF4TobywaTOwu3M4rfoyW7zZaxZ4sqjv-Ql-l_SeX0zvudn9lXeb6Gt_aVXpS0f1joMwrnSjihUuRQ_O6MoRYNunJpaBAef5kpaSLbpabyHeXVRsMtgBrq5y0yFXLzXD4JERd7tXMtGEIxN9qT1UDCXVgxIi_kMhE7hZWM1XKv5fEBFtJ2ALA_-mYD_6YjzlfmaHxJ6NRrc1F-dVEpiJPiLmCAZFHRsIoyA36KaMWUlX1dULVkpwzJtLC6nSq_W0NdBJH2KPtjNlaXHTaFX5N3sGUs0JEfADUGZGwYW_Kev3YSt2ve8HnY87Exvlp9wZgxVFIX15gH,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
55,مجمع جواهر لاند,مجمعجواهرلاند,13.646366,32.787247,valid_point,available,,no_image,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
56,منتجع دار البحر,منتجعدارالبحر,13.64709,32.787622,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6YNXbwLFcuhldB7wLYwr-XEqZ7_-YmVHja-tVnaArrl8EPLRbGqnVI0-33v1NXA2TNaX4uka1LW-diZXUGROgL0DvksikgdLO9wh4wAnJq7He1Lnt0Gbh6yNhduWg3lWJu1sUrTuQLkCvpvHCkSqFc2PilJLEHPws4dVnGdamI4PNBKbcr7NXyD3AYbxiZwqbmPiMYDKmhSfb6mmnUokjibXDe00EFKdJ4zBy8aMfNmSUCICzrn3XwZXSHnHCCy_H4K3nQLK_m3i4bHnLaBOqaYzeb_4RMgpLD0xJpSgAxYT9Sqmez8vwb7Vb1dvb3sVayKS1xvqqtBnzngYH4j1ckVCcsMN72KdvgkDqulUJfKeHtm9SxCu7xcvvbZuxVcPOJSEHOsPAQICOIsaTp3HAyciWZ1Ko6UxLHNjZByMnTbaw3E6s8KkouueYTSdXX4rnes_IB-z_-Zw_1yjcrrpXYOOb7aTZSTWZXsJ5MItgqj4eSU_j8ENxuVK6nSPkSVnT_PeJBLTMyFwkcbhbwCiRfpAQpr1xHhFc5OKKYc5t21qnVp8xRgWm11iyDqYpwhDdlCIR8yTCPB1xpdnyhKdCj3l23zgcwzh0AaWx0zcbP52Y4dTgqkuzEms4c3vh0SGVg-zZyPgyyM2MDXLUdIm43KVHxvvWPBZePx-yBY2cx-8xvnT3VBA3mz6G4gILQqTYidkEfFVBPHnmSB4fEx-vgBBqbmA,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
57,منتجع وادي بالنور,منتجعواديبالنور,13.59408,32.792644,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v4ryaG5YiEq7X04OzPmZT4Xlw6d_DeN4tSqm3SVCqz4eSmuu99eDccDJhGYy96QDrM6cMTY74V69kWFonwECzydcuB4QtWVMb8AFsnNLEPKvWFLL52c4KSzGrUeu45nGicteT9DxkyJrCV3wjuPez9qRgmEPk0z67Meajxo25XGEDlQW-HImfU31oX67yy3bAreKsYgtwLcPCzTboA7kPjv-Ff37db6P2n5khM0BjEzzC9JG58bdmrOaQeVmzK83oiGIUdZIGvd1l5mX3Ecm5caaBH40hdIsL-IeZ-ns2KHX9MFzX8mLqJexPE1Q2z9pcl8kO5nDmCI5Rk5qqU91rX2eoMyk1Z2WZfL7OYS5MK_fnd_MyfdHSdJIhk2XsUDUKwfnjG2zAJNsDs_mi8BBty6Qzf4EmUNS-xUhtSZQN3iZAkVYQSY2hjxm8kTADNwS2X3iuZX7Zg9Cv2KshvBjrdkccHjk1I83cLpogm6KuqbXp9oldgMwZE_lYp-keJeGke4O-ZbOyKDoFCHPDSFYqLlNpzTSCror3iQH_8FrMIjMihbDj3tlF4Sot3fz0nH6cv5HKegnGIfSaOnHaualWGRdbXu0HyBj_tTSXCoQdeA8MIughiWFqMSkapnyuzYF-WoVymQ0I2SsU9EVigF5X5ccMcMhDlnQbgj7OUWCpWxb_GD3PlA-Rlc9Y-hAmxKoLhzzRSgttQBOdmFRkUBnkFbGaC9YA,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
58,منتجع بيتش هاوس,منتجعبيتشهاوس,14.058072,32.717408,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6dVHFPsFVhkEZC9I9G46rBcJg2a7ZBz7AhJrvTVkZwxwzf_RQ-XWbrciWduhzYuYcPw-QP8WDLOnGGtEbb7cZqPDv8unR6Z3nahj5lk-4oJGrP3tmsFuukCForSvINsNRQsgUzQUfmIChPy32qJ8ARulsjUEbbLLCkkwEtTwqpzkjaE4ljoTJyNVJNDMJD9mlrvipWN5UuMn1XeyvRBijIrf4En7kzNuQUDPx7uYGpQzr4hfCZI16z1cl86WZpfZGm7p2Sq3OI7vo0UZpvZq4Q-b-s_u_9vKKumluFLCGab39k9ETJGZNIazBnghODSsjz-4fCIR0XXzMNcEjRJ3-R38VZR1tdLSAsDnqTc9lDuEvFX34g3-aIUpnTBJbbjp7k-n9RtcXNsDOBECc6OcCEpgYVNycNRM7nL8Xsqb0Tuw2Rj94NDtKyPU9P4fl-J76iMP_VyvQ5-HTx7YozX0Ew8Y5hsH1ggxCryBAbfDjriJxPW7H-zEloAu_dUX59Cqv62bzuQMdrcm0TWGChS9Pk_OcY_6Fmtb46oq90104oakETRtTYQl8wLZRuY6Yw07mDQSpQVNjcsO5GAuQQs1GvR4_pgCJ3v9pzGjOwl-LG1HaBHLmG2fbcLItQS2XqUpEj5z7McQNrXixuJSadUri-gO5i0saxodUYyqmEYYgXD7ptdNBh3Nie0vWM9iS4gUo9DqvoYoOCmFklU0nQq3aLRwPp,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
59,قرية قوس غنيمة السياحية,قريهقوسغنيمهالسياحيه,14.05612,32.722872,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6p1o09ZSCKeEB4xMFFWOnUKJl8yAJ902btwj-giVvFgxeN3ToNA3lbzPZyJSFsJrkZ1PQqAhNmUxMgwMvtajbD3gWECwMzvw4lLGaxBnX7EGt0XoD1Jt33DLMwM5gssgAzVpOZYs2nrAzRaoiLgPTtxhOqfTnef2EDJa6tt7Te7i2lghmRZUytN8_vahDX2wDSmt6N-wpxZgMkGY7Uc8dYBHSp1i42ymD2UyktdQ9d9Hd1N9xhcAGj7G83uR1ow1CiRSK8LPgDOuhvFDP2kBrax6BT4N6PIMfHoSkdjBd3IURciguxkw0wVRad9ltNRyKCzWRqRodqrRMTACjjRv1zFZzslF9sjre4cKfgpctCjXyePBADKMZCqQ0INAB_oEKHcZlhwLQh3DLc2zET6xYw8PdJrfnxo7jrsYZO3z78kF-fXCbltdnHQj5t2GeCqjrA4filJdB9zeF_Hh3Qq4wevJ6DDaVOpecr_3lHBIAlgLz4Nb8kuT8-Vm_R0beCLlC3piUg4RpYp2Zgy2tlKmiD2uCcoyBLHGoc3JMHZjSJAWsivY14y9zmENJpVr1xOW7cgXNHXiPJB06NqwjPmhcgtnPJRhGtR568rmruz4iYfUk3_ChAmk2OhCtWYARLF6rwtExfI_zP2hbubBG5b1tCO3B8FO3RMto4YCGkfzWOzp95jEcQHN26_lJ7duB2L2CU3XFnqn4ho6pEY6lx4Fjk5IAL,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,duplicate_name,unique,exact_match
60,منتجع ايليت السياحي,منتجعايليتالسياحي,13.658897,32.788973,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v5rAamAC7XpIvDY0_PzESTw6gODTVPdmhE8ryzFN2TTC8aDLgeKbIif1WKjHi8z2Mrcbpexj0jgc1azNJiZza0qVTZXpNRAGUM8aMi_IZKqMJRdPwbWSI-_lW7-43et4uKnne-z5v_Tgl4Fom0Y07Sd74_nLsWkJOzZ-Nw5hLmA4o5zc_d17PRfJiOOgiwSRiLRkbIkv2sypV1GZybW_82VLfQYwCvV7c1thjq_8pr1cojfQuPdFtmbrYPVQig_MFXr1T9BpAx7h20RHC_q0zvF5I22zFLgrLeV6qPlqukQ090jP1VcJITV5hsgVxvtOfeL5FS221CVPjkA0zGQWMnmcUt2XgxHNHhtZEzQyO0f_yvb3wY2DM4HD6GcXaN_HKwRWwLySYKZ1Utpv2uzCPafNBRz82nVSrv-gvPDTw-s4BVE8tiUbDKpyGHIW7-xHFLnMDytdlxxpbDXQ7fAzxhJ_5d1P30dZSshUeFDSHocfAw3Q0qI5R3_yh1VzR7QoLqNLFCcWLH6lK3Ytzl6NHrDks0J32KdhfizdfkQAluwslZxMkQrul-V-sq_qdctKophcSwdyRsiq1T90YvPny4aUVEE5DQKuWeqjSC_eW_Na6Enyuz8_pwCyo5m0_-xv4R-eNPg2ZkFhIvez-PtryF0SlI4TgDsbcI4hd5Vr19md9jUB9v9Ipeqmpqb2u4JdfyhiEzVndWHOjV7TI4jjClk1xBTVw,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
61,قرية شمس البحر,قريهشمسالبحر,14.058758,32.721782,valid_point,available,,no_image,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,duplicate_name,unique,exact_match
62,قرية لؤلؤة غنيمة العائلية,قريهلولوهغنيمهالعايليه,14.058367,32.720385,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v5Mm-maSPvJRaoR9M200Vei9YwMbUkRQKhLNtOu3UUgaq_SCOpsJoXKnQUhkguhQCyE5_wwjeB8MzEBNXJaeg1Byft3bXARslJWyMBn2JE-8VuGjY2JFNbI6mpnuPM2UhK2aq3w3Co3TVLRRgLCrUVtE5r5hYFQtdFvElDSUjKljx1CouKC-pET2PZntUpvQ1N71CZwIpgnvXhn1MSX_cuZeeX2s0NEg0Acvxy-PtAbjC4766ZkoWdWvayA06glO63AVXe88d9GAKzntkE0ttHHiDphQi-DHYHrIQOUUuxwCX395dZ5maiL-6ybjBxxOMJ6v1SaLIj7SrochiUSjVaN1K1n46HGnueAsm6SIG_rlV4cqLscWoIfgGHCestiwPpBNXDMuMPMYeTjHpM7cAui64lxPuPcMCUqIrZ4VaW1yEqc3CTE8YXWyP5Vz7wqggmWh017y2pITepE8s7DCVf_ySKztlc1T6e9_Su5QaqVtVu2CK8-GqwN566NHQUgcJlMt0z-XQV92mqEJFFnm_XEmXtGwVU7T5S8QXw51UnHYuwVOv0OFt8jRKbpMX9XL2xdPeTWtsirWRiLiNe2DvFFr4GrYhoVQQMB1z_WTlT1Y1NJCNkqdCk1nghsP-472yZD9MkcCbQkK-hCmOiu3OVvu6SjPQAa9gPu2d4SSd3U-zCd36SiHadLWivvVBfi1RbgNyBDTSOseycU6f7ig9XYqdYCjw,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,duplicate_name,unique,exact_match
63,شاليهات ركن النيروز,شاليهاتركنالنيروز,13.647632,32.788222,valid_point,available,,no_image,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
64,قرية رأس الحمراء العائلية,قريهراسالحمراءالعايليه,13.935119,32.774035,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6FXe12JqenVVsq7QZlvgkZSQJAkU1eut117f-U3Gt2GEH1vka04u_N6H-CuFWzjzewyu7OBs7Cte2HTKmICLR84NDpAidFh7x06Zo5y362DKq68jYVZVxEGi9RwKJSk1oBjB-VuXXAW-K4WK9YrrXGcVn6wm2i63l9_KfdaQq8Ae5pW8CGCfcy-UOE6roltgna7q8slK5Oc13cF_V-BWT6vy7QPymQAQ3eASltrx2sTH0i5LT2t5a1bhg2_Q6RIlfjleve80QIr_GM4HhpiK05UArrSRy_1qzf6XmzBCKT6SublGdPl3fAxp4BeTY-kAqho2le1JYqukfcLRI0g9u0jy03gvw-Fh9losUmTo5-VnXqUtD0XU3XbuixHtNcc-jdAtPF72CcT5Ydb-BgAWTK2aeIA2DiEGVTgOdVS2PucRcL1VQ3cXoVArxC-dSxR-wTYbH27gOR7pDLIHeZRi8aAsZnE3VWMSgW0xdF4K5HNn2b5O4Bh3Q8oEk87PB_zLkthhTYOaCE6Sb8liDnAewJwrmTvQ1aad9sdD9XNQXNP6-aJfkD_GKCgiPCn2z9eQmsI7XTO2p_42cedLDZ-6B7k-cqxz3thfslvhmcbaOUkYHaf6uDFRk803DtIjlGGf4Dgf-WO1WS8f_e-d6lBcSW7evZ9CNdktdJPJcEmD9cS7-U-_XaWZ_siMWTvfPjtwSUoHjmXJanm185EfNt3pjG0L_7lw,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
65,قرية شاطئ النخيل الذهبي,قريهشاطيالنخيلالذهبي,13.935483,32.773377,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v68aIajHYAv6pFDOrVNkKcuol711XGVjZ6pS9pVW-DvePzSPGFdI8Aj2TbgvTcFtHgrzW3LaYtx4nApMzS4MaPVfrco-mb42kVw5CdcJEbygseNAIm2UhefNVB7_K4iyWUTr97f2SKW3MyzKkeblHDmWWz3z4khP8E2ncYh26_uz9xQFlfvRaNWRBa7DAlwtS6hm2O_5dxZ2zrapiDkFOU7eJSbOySYWsllVDrq6lPawTztdlQYpDBH4b6vajzFIQ-oRVjzkZG_SyOsccMB4ZF_GLPt-4HO6E-WvO6RCxk-0mQyRW1rzWyqf3Hxcxp79Vp5aQdws92xnhGXo5apvKbefMB__JiZcc8w93obwq-jn56b3qvb11ydoRRNjvmDeF5eAvlZvslBJfxDumgEb2tcZ_gbMhlh1Ghuq7DmVjs6db6HoIlSnaPAVD28cKVSLaivONLBG0wNlL9v4FaDYg1yTT1je5Y-nLSnKrpJz0A9SgnIcpmX-Sfi6CTOI8jpPY2bYqRpDivQe_OlXR84yPynbBE6Zr5VZNIxTv2iAu3oQtQTPjfs508tEQLWCnKmdadkDRAfXx1ZDKDJ6CnX6Wf2JbQ6MelA6GUPHfN4tYFUt-kLQFwRQ2uBcC2yzsz56EjCZ4em4n_bTp7H28C1533DYedXFG7Ou6yVkdyH5uimlfPFwzBmOPNw--1I1S9_EGeUcyd9HjCD8MHD_h48VIgXncWa,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
