source_index,source_name,normalized_name,longitude,latitude,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_coordinate_status,notes
470,فندق القوس,فندقالقوس,13.19366,32.89311,valid,available,,no_image,#icon-seq2-1-95-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
471,فندق الكندي,فندقالكندي,13.17304,32.89234,valid,available,,no_image,#icon-seq2-1-96-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
472,فندق الكنوز الدهبية,فندقالكنوزالدهبيه,13.174283,32.8914,valid,available,,no_image,#icon-seq2-1-97-FFD600,الفنادق طرابلس,unique,unique,exact_match
473,فندق اللؤلؤة,فندقاللؤلؤه,13.16297,32.88663,valid,available,,no_image,#icon-seq2-1-98-FFD600,الفنادق طرابلس,unique,unique,exact_match
474,فندق الليلك,فندقالليلك,13.196468,32.89431,valid,available,,no_image,#icon-seq2-1-99-FFD600,الفنادق طرابلس,unique,unique,exact_match
475,فندق المأمون,فندقالمامون,13.17422,32.89429,valid,available,,no_image,#icon-seq2-1-100-FFD600,الفنادق طرابلس,unique,unique,exact_match
476,فندق المبروك,فندقالمبروك,13.17221,32.89304,valid,available,,no_image,#icon-seq2-1-101-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
477,فندق المتوسط,فندقالمتوسط,13.18494,32.88922,valid,available,,no_image,#icon-seq2-1-102-FFD600,الفنادق طرابلس,duplicate_name,duplicate_coordinate,exact_match
478,فندق المتوسط,فندقالمتوسط,13.18494,32.88921,valid,available,,no_image,#icon-seq2-1-103-FFD600,الفنادق طرابلس,duplicate_name,duplicate_coordinate,exact_match
479,فندق المتوسط,فندقالمتوسط,13.18494,32.88922,valid,available,,no_image,#icon-seq2-1-104-FFD600,الفنادق طرابلس,duplicate_name,duplicate_coordinate,exact_match
480,فندق المتوسط,فندقالمتوسط,13.18494,32.88921,valid,available,,no_image,#icon-seq2-1-105-FFD600,الفنادق طرابلس,duplicate_name,duplicate_coordinate,exact_match
481,فندق المختار,فندقالمختار,13.17151,32.89212,valid,available,,no_image,#icon-seq2-1-106-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
482,فندق المشكاة,فندقالمشكاه,13.17974,32.89147,valid,available,,no_image,#icon-seq2-1-107-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
483,فندق المنامة,فندقالمنامه,13.173006,32.89328,valid,available,,no_image,#icon-seq2-1-108-FFD600,الفنادق طرابلس,duplicate_name,duplicate_coordinate,exact_match
484,فندق المهاري رادسون بلو,فندقالمهاريرادسونبلو,13.1997991,32.8959784,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7YICM-PvTkhXgaMH1UuKAzwusK4p8moWaV5YiBtfWFALior8c3rTAL1c_YQ2nCIWR7QmkMEQY0BDjrg9_2T-ZSZg3gm41FwWCt4_PAu7caJIq8spy7uoq1XkFXOY0uekwBFgtoFBKa6EjXH2s3UQKyepgeiRcBVtXhUQhG0zcKr5cHus0gKhNeOUG0XqYpVj5pynMmTVkUoHrkPhu6LYJ3tkGnS-DKUKRvO_--H4dsfr-JO1hhKsVsPQI?authuser=0&fife=s16383,temporary_google_url,#icon-seq2-1-109-FFD600,الفنادق طرابلس,unique,unique,exact_match
485,فندق النخلة السياحي,فندقالنخلهالسياحي,13.19617,32.89079,valid,available,,no_image,#icon-seq2-1-110-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
486,فندق النهر,فندقالنهر,13.17116,32.8936,valid,available,,no_image,#icon-seq2-1-111-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
487,فندق النورس,فندقالنورس,13.19275,32.89127,valid,available,,no_image,#icon-seq2-1-112-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
488,فندق الهاني,فندقالهاني,13.172338,32.892273,valid,available,,no_image,#icon-seq2-1-113-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
489,فندق الهناء,فندقالهناء,13.17509,32.89193,valid,available,,no_image,#icon-seq2-1-114-FFD600,الفنادق طرابلس,unique,unique,exact_match
490,فندق الواحات,فندقالواحات,13.16897,32.88737,valid,available,,no_image,#icon-seq2-1-115-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
491,فندق الوادي,فندقالوادي,13.18057,32.88846,valid,available,,no_image,#icon-seq2-1-116-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
492,فندق الودان,فندقالودان,13.1909,32.89313,valid,available,,no_image,#icon-seq2-1-117-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
493,فندق الياسمينة,فندقالياسمينه,13.18507,32.88789,valid,available,,no_image,#icon-seq2-1-118-FFD600,الفنادق طرابلس,unique,unique,exact_match
494,فندق الياقوتة,فندقالياقوته,13.17631,32.89129,valid,available,,no_image,#icon-seq2-1-119-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
495,فندق اليقين,فندقاليقين,13.172999,32.8924,valid,available,,no_image,#icon-seq2-1-120-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
496,فندق اوال,فندقاوال,13.17211,32.8888903,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6N9nDL45xgc2nJuJ8Xs5niXMn6bwiXCy8Go5xmVikcGgeEw1RCpnsFceSoO_3gNJ8iPoKtMiLKzfoz6EQ6XneH8utwd6i2T4OVTDeAX8SuVuJwI8RfU2bDyNmyiSEYW4XkiSBMZFNby_eNSz5NDEM1hcJATCjpqfUtn4Cl3IdwuNS9SnUlnpx_UqlGI78lxaA1mvbQ0aeYMsRicX_Vnyv_k0Sk1yf4OMqXU3s3vUqp5tDeYMxY8pnXMFE?authuser=0&fife=s16383,temporary_google_url,#icon-seq2-1-121-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
497,فندق أجنحة الوليد,فندقاجنحهالوليد,13.19003,32.886231,valid,available,,no_image,#icon-seq2-1-122-FFD600,الفنادق طرابلس,unique,unique,exact_match
498,فندق أسامة,فندقاسامه,13.1755605,32.8871678,valid,available,,no_image,#icon-seq2-1-123-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
499,فندق أسامة,فندقاسامه,13.1757843,32.8871208,valid,available,,no_image,#icon-seq2-1-124-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
500,فندق أسامة,فندقاسامه,13.1756249,32.8871093,valid,available,,no_image,#icon-seq2-1-125-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
501,فندق أسامة,فندقاسامه,13.1755107,32.8872874,valid,available,,no_image,#icon-seq2-1-126-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
502,فندق باب البحر,فندقبابالبحر,13.1649319,32.8945243,valid,available,,no_image,#icon-seq2-1-127-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
503,فندق باب طرابلس,فندقبابطرابلس,13.17819,32.87239,valid,available,,no_image,#icon-seq2-1-128-FFD600,الفنادق طرابلس,unique,unique,exact_match
504,فندق برج المدينة,فندقبرجالمدينه,13.17303,32.88987,valid,available,,no_image,#icon-seq2-1-129-FFD600,الفنادق طرابلس,unique,unique,exact_match
505,فندق برج كورنثيا باب أفريقيا,فندقبرجكورنثيابابافريقيا,13.170857,32.897016,valid,available,,no_image,#icon-seq2-1-130-FFD600,الفنادق طرابلس,unique,unique,exact_match
