source_index,source_name,normalized_name,geometry_type,longitude,latitude,centroid_longitude,centroid_latitude,polygon_vertices,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_geometry_status,xml_recovery_status,notes
35,قرية اكوا مارين السياحية,قريهاكوامارينالسياحيه,Point,14.034,32.72555,14.034,32.72555,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4FRcxyJA5pWvmeVUxlzVL_rEHm0U_2jPHVXD8INmoX6bIo0bjcTf_4qwtUxYG_v6PTRU1usi58FcYbEPFGlCTGztN_coW4OyUduEQpQazi-OuToncoLj-ECW9EcN34LKVgBffONicIi0GOUUXrAWmAZs9pRE92fgRS3XtZPJZ38XsoXVDekJGt5HVc4g5XWwxz74hjK5e8chQFn53X9JlVwnmvomBYwVqSE7L6hUMawLFWXZQgiC99AiY?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
36,قرية جنيف العائلية غنيمة,قريهجنيفالعايليهغنيمه,Point,14.03118,32.72632,14.03118,32.72632,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7fa1SvP2TO1PFS7MCrRdZk8UR_YU1KVbXrm_jcE32-yNHX1U1PMWqo-5j0m5_at8J1KPYzfX36euDlOfxq_XZp2jSnM6XXmNhSYJkHR0NjxAmc3Sh34Smt9hNxnE4G_HTyfkxXEPQRe1D3c2YxCpKidudrCtrd-gfu3ua6YCcRlnsJIrnfeqZd40K_EXMjBOD6tiQDi2KspOoaDssqDJZTBwXacak_-ivqkBGD2URCdLhVfVHJd4H80ls?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
37,منتجع شاطئ غنيمة,منتجعشاطيغنيمه,Point,14.0540747,32.7210539,14.0540747,32.7210539,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7lXel_lOCeOgf2gBFADElmooLlafMheF2lxAcJmS44Ry-ZJg8KDDef_3EnANPedO-krCasYAp77s5OidyxJuiyowHUajU6uSGraXYlQMjf4p8qrbLLp2HiBtaR9_gpCgL4aMMq8gltpiWpMT4BrfabGhrf2DpJmqNoyA3rGBSqU33-RafGwJDueGKCm_gM0NpNMRUG5TiTWVLK470F7liIzctTMmKQO0zyEhZjTAe2W5FK1sKGR9qNET0?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
38,شاليهات بن حمودة العائلي,شاليهاتبنحمودهالعايلي,Point,14.036992,32.724932,14.036992,32.724932,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5_x_HDZENd1bWN66gYNyemFccY8JNxLNdV_5e8t0tGfD4Lx2nRE6Av0gpQ0dDZulM74KtZfaNJQp-6-7-SH9trAZm3waknxCWm6oqJyC6_-nxkQUPS6_3MecTLLSdk_5WCEtLTdktSXsKVJRfE2kOBhtsUXNkZYtg396wvZ8B7SkAF1C6eAJ_Ux02evkqVTLYGiGZWt8d6Ot7YHKk1zJm6Y1UcGjubZsQujLoQg8U62fu--xO9xQUpKxs?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
39,منتجع كريستال السياحي,منتجعكريستالالسياحي,Point,13.6352738,32.7875341,13.6352738,32.7875341,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6WHVacLc9Xk9Cr0HOSq5RIxL7A-C2M9kMKHi5fDe2cb50mS0gd37WuswphuzyzITrj7KirObTmn8tq1ZXElYGjuUn7fDCyUep_8u7HE24xFPgC0_fsD0TUbIudUKsXQk43YDWL-RnDh8R66ooMLOSMcReUY9YioP8soHA6uAGA8nS_ljo1gJZ9_n5KXUN_UBJav_GQ_eLDEJFvxUILGwpffZoybHYcd9mtgRNxknYifDwQ5E1iyPcOA8g?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
40,منتجع رويال السياحي,منتجعرويالالسياحي,Point,13.6649677,32.7880725,13.6649677,32.7880725,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR47ZK0ow2cQSHrEM5xLIrx-sm7_C-5WYfKM8rrWEEY5CN4ZJZmDS_dDuNOCBJppolMyuRymbbIMmwI2_1Axi6xGOLgxw2CuC8kUc_GCtYAgbmTt3wp2kSmym0y9u32vf-0Gd00oXmvcYVDRgv6hPmP1M6p2_UrgWrgHvaq7RomDLep7IhgNanRGWXe4z4Z6Hp03W6GBAJ_b9UeN4hix7p3LQYc0GTlLCOc-jRQqXFi-EeR3OVIldkM8DLY?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
41,القويعة,القويعه,Point,13.63224,32.788705,13.63224,32.788705,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7UlfdoPQIWs21dAFngGG-arNaz20uwAosGJ3CCi8uieD1NUe0lQ9lKbARRsVTVD3NshVhjcQz4YLYIdxV8kDmQgHe0F9K0nDrJqi7-8ZtqfBVWdUR4tgFop9FyefQc2yC6LuIbSoAjnD4gmQjLLysPhUJI2LRtTWBr0zv2C2CIG5sXrJmYJ25FsaZEhs6T50DplanqpNUT4l1gN6gWMnbFnFUk_cc7zmQEyKL6SHWnjxUyc29AQ5Ws53A?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
42,منتجع فيلا دريم هاوس,منتجعفيلادريمهاوس,Point,13.6725922,32.786663,13.6725922,32.786663,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR79nFPh8byetJDNViTnVGjPiP04O0mecOqUw6L86dJ-dMfKrTnu9srTRdGZDAaz2Is7KoUYQRYzF7ageT6Nt6fepXiD8ljkJYrGHbhqVnPt9Sy-HdzXsgw2suxWJjFNYBJSmaGezE3w7vdYW2n4dZ7IPtGoYLeNU8qb4FQW68yPLXE1dVYbsbk2Pp6-PzCmGsT0hLokgcMQ8C7nJQOH5EwJyYaV6aWAhNZfuK0gGKRu_HxqYD2_qIxiI1M?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
43,منتجع شط مريم,منتجعشطمريم,Point,13.6623284,32.7888939,13.6623284,32.7888939,0,valid,available,,no_image,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
44,استراحة الجود القويعه,استراحهالجودالقويعه,Point,13.6329856,32.7884131,13.6329856,32.7884131,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR740mxqyModXopFwnthxgzSLGPoEijFjpp1yQRxtIQH4FUEi57834MXwIz7_aCtyFZjZ2K085edYuWzaH_AM5gPdRstYd6_5SfXDETwTgaqKpzH4c8_Ry69LHRsLQBuWoLw_MM0KJhsaUVsufTh6gCirQLGBYSyA6IV3UoloYNS5e1ioiN3Rdy_8AxBJChgMu1iKCvUWXA48bhQDtEl8canGHeFlWGg6mAXg44CFPx952Z9-5KD2kBImiU?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
45,منتجع اتش تي السياحي,منتجعاتشتيالسياحي,Point,13.63298,32.7864,13.63298,32.7864,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR42fCeIGR5suk1e73FRsmJwU7-eA9MiPjPIU29Ng0fDFf1KaYv04Zumwx7634gR0-YJNpKuL9W3e_8XGJXWI89GuaOBSbTVvu_djQM5r8WgvU-5m87mL6LGs_BJUYsw5xuB_h_xYcucWJR_Tio12aguZHb_8exJ6JA1ye0Y4q3AnCRAz0OiOvSMIOFbl6431CUjGtR82PBhNC5eGWitBYPwKpJVaOB6K138lz62BKmGCh_toNGyC9jfnwY?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
46,منتجع اتش تي 3,منتجعاتشتي3,Point,13.6428593,32.7865142,13.6428593,32.7865142,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR64kyZntwaQB6hi264EwbcfACt36lRPe2rsVXS1_nTujNhsDCb_nhzFCN7xDuE_M4HDIu9KIEh_NY_V836XdqRctNjZkoO1dnQ2PDSl5FLr5H-EscPLehTJDfmTl6h8m1Q-bdAAllLddrfD3U2Svkzfp5OICmx3WkeGDq18oGn9TMN-0P0ynC-ugBLbRaOPI3-3uBecJnfXmE2XONwdI5bhrYU_8ijbH8_aQvz8vRDPohaDMOgE19_IxRc?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
47,منتجع شاليهات للاجار,منتجعشاليهاتللاجار,Point,13.6444767,32.787918,13.6444767,32.787918,0,valid,available,,no_image,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
48,قرية العطايا العائلية,قريهالعطاياالعايليه,Point,13.675653,32.789468,13.675653,32.789468,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5FJsi6ipTuZLsSn9V3NfZCc8UxhKg6j53v9bvMjCHUMp-ytxU3vsgt0qrw0DTdC953l4sLx1B8aLf4fWuuvhIBwgNCyR_M1bXI-YTQFGekIl0qbUzY8z89P3uw-dVGLGenilkz0TygiM6hGMljcfNrjV73khr4CNnk6tXOPlqnitNisvGDsazsBokYzRe6uteXTCUVPTCpb9SWASX3o1VqwqNcGxNR3gNvlC09XS4T_27ZJjYq-dEDPVs?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
49,منتجع برستيج,منتجعبرستيج,Point,13.6673395,32.7870038,13.6673395,32.7870038,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6hQtjPZRP05NNImX-efDDbBUsM2KyGAgI3mtnDWsuEVtIa2vhB1jvJBzxHO2eCjtLgaqPJ9P7IPeZBli7Jl0ytL61ouP-SWnYfqFobfnynHB6Ukb-6DoKrh7UiZCqfFDT4e0wH-snvnH7nk2ROI4G3Sj3bsGLCRIURmHErZZcncTYDApyNJk4ohNfBXj-8Ibn_ZH1tMPXHNveH0NLuCtBgl4F5-juamuAS_YiNM_ZtrEszNkBxtDgywIE?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
50,قرية القويعة السياحية,قريهالقويعهالسياحيه,Point,13.6343097,32.7871612,13.6343097,32.7871612,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4vVhKMQeF0UgtQWJxWzI_gyy0wrKqVWgHIFaFHVuGPEcJHl2KxFfT6vR4yXfyuaP9pPQVw4lylhRFSrGXkAivlvXHX_g6i_BAG69QZfvtKUPsf_ut9coBqJLA_OeuNoxOY_bB0UmF8CaNdbCWckTF8OuqN804uSsq3L8GmxF-MYyxmLTt8ZDxIyowVV-cPOn_4xA6nHr6ex9XFsEr2l8SlVKL2wwYgwE1Lx6lteFiL521KHWbPTANMSpo?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
51,شاليهات بن بية,شاليهاتبنبيه,Point,13.6443505,32.7879279,13.6443505,32.7879279,0,valid,available,,no_image,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
52,قرية ميار البحر العائليه,قريهميارالبحرالعايليه,Point,13.68749,32.789744,13.68749,32.789744,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR69A2qz0k1dbBcWHgS8u_9lWIsDP6Wqcusiy34P_cy2aodEW9ajChl-2qFGcB-KTpDutlnzdTzBp5rStuQBQF14MhNlycG2J7On-6U9zsX0fYJBYV52_hoBtyT0xPow1F4ymp4a53izyRVgKtzzQzuvKvfzMu-9EmtvszUc5NAcrRFPpjopncDYwgXDK3NmqK2EumoXXR5LuE1pkIhbToe93ILux1uvc4mvOXfdE642SiUxbNkI29Yz02Q?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
53,قرية أغيث السياحية,قريهاغيثالسياحيه,Point,13.6456806,32.7876536,13.6456806,32.7876536,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR62jmbzkmmjxZuv0p766wVihgl7E8VpHvNaA62EdCmpdxCwL8aPuFmNQZUDa_cOSWjrwRYTC-nnJW-pjnX5Rb6qM7bDpFRIcu3Fh9hno0P-aXpKSxXDSBUAtM4krQiWPmgqdefpv_6bdlFszYwbxjF8cDk0Ihm3WV8U7Exlc9xdJcFDSQwQjYIt-lo67eh5c3timjPiVFdHpy7pS6YhLCaH-wC3zPOLBBDjI0GX6mfQv_h7hYpnKqc7Q6o?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
54,قرية الخلة السياحية العائلية,قريهالخلهالسياحيهالعايليه,Point,13.679539,32.789005,13.679539,32.789005,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7SDeqJkfN64elDg_QPo2o0xRHmjrooXI_XJnEenMVNBLxfzQa1h0IOVv8ILusp6MBRGrDcIZchBL2xJXZmLtnSoSfIM3gEqcNFzRJfUciVe1NlzyFNWf6hjMTZZp19urFel3C6gzZs-qgDF4ze_BINveQHmoU-YD9EJc-56K8QrBCcHpRc3RLVprlN2Qn89AuflCVGbumFIylSGu87LrXSCUBXYLHwdzCO2w_wLwj5GwQgoX0Nm4J7xMA?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
55,مجمع جواهر لاند,مجمعجواهرلاند,Point,13.646366,32.787247,13.646366,32.787247,0,valid,available,,no_image,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
56,منتجع دار البحر,منتجعدارالبحر,Point,13.6470901,32.7876215,13.6470901,32.7876215,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6EIH_o4H37TJKEvoaqG7coTZ98yj-AsI6ImcMZ-363ANgIurPl1fz6nf3itejfAID5s3QoH0YcOOy51EYVarzCLCq60GJyw1WapOwHRurCOERjrpu3vecBQpDfV1bwkA5NRrt6qZAP2ooBlsucMaNLIUw4FdN59iQAM6MAtujkc6TZWaRY1pgvoHEQIdyCX2Gdiq1_m3k6D8xF_0m38zm79SCAMXc1YfmCQf1nnXx28sVrSdaaV-r97Ik?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
57,منتجع وادي بالنور,منتجعواديبالنور,Point,13.59408,32.7926442,13.59408,32.7926442,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4BpiMHSnMNUnlDgaymxryX_Z6XI7HU8aZquITlKtWaP_MZ5xMaM2LrMBW-nmWXZdq7NSPflo6fry4IQBwOczRlUzzaUYNPnR9r1L9M3wRPFvUjMjHm4y-tb7pcdHi424INEocWNID3mPtdlh1NK_CTf0S0KJMhkHhP1b6xT3uR0mnRm_PC1o9S6KO_Cv1e0GNo_tNjqwdd3XCpKCy1lnhw6nzz9gIjkIAMLb3aAErLBQF9lN62fvm6a-Y?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
58,منتجع بيتش هاوس,منتجعبيتشهاوس,Point,14.058072,32.7174075,14.058072,32.7174075,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5Gj8p_fnzWbNwHhkM1pHrDvxywMuMfUtqqSPXudAAy4AS44iGEEuY49t7xhL7mY7-RQg-jNjSxaNMVpwWbB4MxSDCN1CagT1mmSzlVwbsSXxF8kY2uFmSJg_YI-5Jbx0cvvPJjLF_hpi9l1sYRjrP8K4Rjozq3B3QnbTr9exMNxfNqZF5H5fFcdeh9-YLwBMEChBh2ChccbFi-1T6XJ5EbVuZkMARBe9EYWRA3_woUl8rFZ2cWIpzKVtI?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
59,قرية قوس غنيمة السياحية,قريهقوسغنيمهالسياحيه,Point,14.05612,32.722872,14.05612,32.722872,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5RbNQpUVBBcMWo2dFkUNNWL7Hz_cHnXba3O9_4vA6n71PcTjAQC8K8QlDQlU5M_Bs0H0pDvq4pPDvPuW3PFx3sbT3Rw2_my_rf3k0woaVyymKJ42zd_sOOIJQhO3j8tyAQe4Pl9riJro-MFF2tOtH6zkUu9Jbv5OU_nIoXjAC5OH4rzTj7hrk3jiQHi_sWZ-tPM2R0b4he8PlJv4fVzDAXhuq70q09qmNGfPg2iFfaLAWH7IRno8sOvqI?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,duplicate_name,unique,recovered_parser_used,
60,منتجع ايليت السياحي,منتجعايليتالسياحي,Point,13.6588969,32.7889728,13.6588969,32.7889728,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR451Pc_uGkAtphvscoJaxuGH76m7tD-usaQMEkG_xl0iNNVbxRz7_bTPZkGa-xvsZVkozvAHpwRmDOOY31-zz1KuOwDGOosRAjMptBfzsHdZLvcyrn0ukk6Chw9eX9YTIt2X5PqmcOP-A8Lwmgw9In47tzNVa6x0JvmWUcocRZ4_jkRkyyww2vmOOWwO2CNwM1EI6BA91RvelZ8JWxAzqJWLZoSJcfAZE_Hif6yfSXXjl1NvD2yO3MioYU?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
61,قرية شمس البحر,قريهشمسالبحر,Point,14.058758,32.721782,14.058758,32.721782,0,valid,available,,no_image,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,duplicate_name,unique,recovered_parser_used,
62,قرية لؤلؤة غنيمة العائلية,قريهلولوهغنيمهالعايليه,Point,14.058367,32.720385,14.058367,32.720385,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4hgR5cH_Tz-Vi3fGr-v2l1IJOKBsXjjYfsGNl8JFq2MCtEa_4DWrQY0a7Nt3vue7dnE13gRZFTmiC4h5yHLX4aA5z0DmGeoUYdL30mwQL4EHFsi2FkbRmo_l7bPRTr4SAedYoPkCaUG79pPHcekmjm1SMF5V9Uyk_RsDEPapaCyvToM5sudRdZfsuNt3_oZ5VkjzqyK0jBpBMi4tR8qm8LZXzsd8j_I3HelIEvFLWv23yMkCs36Vacwz8?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,duplicate_name,unique,recovered_parser_used,
63,شاليهات ركن النيروز,شاليهاتركنالنيروز,Point,13.647632,32.788222,13.647632,32.788222,0,valid,available,,no_image,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
64,قرية رأس الحمراء العائلية,قريهراسالحمراءالعايليه,Point,13.935119,32.774035,13.935119,32.774035,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5k5gCGh-LXMUh9H-8d06e8lSxQ7keF-AKA16vH7JUjzIkGGXh3EZskg5qSwAC7QI59D-NDVoimTcbO_zokZcho5931K8mlKPZMGRYpAG0WRkXf4VhY9Fse8XCt0SDAzIr0Z9eUMTVydSRe5vJcowudE58avEc88k_z1edpRkJiqBVxXY_FNzAjaMeZUCZ6B7LPp7JJySBa8rwMWhuVJgFAJtA0O4a1rU1r3BlNJkDEr_p8dVuwgXQ7pxs?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
65,قرية شاطئ النخيل الذهبي,قريهشاطيالنخيلالذهبي,Point,13.9354831,32.7733773,13.9354831,32.7733773,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7JLHwQybdqrKF8BOvSdv-o0psAMtYN0Ly_YxdZ-jEPJJAawygfz-hwLNffuEwfXB-9LZZaIFdMaj0TRaoQY3SMhABkdC-IaHmpLKMN-jcGj9amEeI69p2y1OoE06DXltIriBTE-6m-wCmab-AA84jauJGJIZ1ByvhbslNUQE-Y-3E2mqMAnXd2wEcuvQXbcb9LLjFEN0c7-BDLZ18aHoQ6PMp-buP3RvibuumOWTl_9Kj5XMZzJ63lvME?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
66,قرية أصيل السياحية,قريهاصيلالسياحيه,Point,14.6145187,32.4896379,14.6145187,32.4896379,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5wRc-RdZQkmnfnX-gA8yjOCZ4bkWk02vRuN_5LruQQpTDqn9k48Z_rOTFjNqYLufR6Ub4vC5jv59OCh9PB3xYu3gzrAb6fVURY5Jwrk9sDcg-Cbzeg2O8GQlI6eNUxk3Sg2Ju-DPokRivPkU_n--uw_mOSfnh87Wg3xQxEtoGj7MQwcHODhvH_0SICCFAd_DGsiJc-uq_OhhJpHM6xbeyOvdFmNLWtnYLVzSzCpsq7yDIvIe7E6X7jd6k?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
67,قرية الهُزم السياحية,قريهالهُزمالسياحيه,Point,14.6200546,32.489371,14.6200546,32.489371,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6glH1RNkP6DgdKqFwvbAzFtFtPlweM6I23PBwzLgnAAY9glkY-5qGdrRPSs-Lr-eQ78xTxnmOQhY6GkkbuFDgGM9UFIbqthEN7L0SUHdi5TqDIiv16xONSnfzv4upaR8VM4zcWvaygkM6BlGP1J7hM7mEH8OUHjhDNuYFsqhEsroLcB6ET-j0vHgC3jwFC4lRYET_d3abOulfPFxeK4V1797JeEOa7aJw1PiDSsb958yK0mH67eK8wf9c?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
68,منتجع الأمان السياحي,منتجعالامانالسياحي,Point,15.001973,32.413207,15.001973,32.413207,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4Jglsx218i77kZFGAeulYE6A7idmKxjvyXaQccwJ-zLpODW-PrV7fVDd3EnzerZvKNxUroB37HS1tEw8sMPA_TpBdEIidr74ahxcyyVLvr0QQ7W3RsvpNllopirPY0A89l6eQjkisBBw0i19udP_9wSm5zzrJ1tJfVGoTchOgZ2rTMvZ4rQCCDzyy9Y70JQp2_3w57J7JSz7l6HhBZjlb2MP2vp-IHP7l3MPZub3uRcAVjvC-9w6v4zNw?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
69,منتجع مصراتة,منتجعمصراته,Point,15.114877,32.405137,15.114877,32.405137,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR49iF9BZ_w7-bjNwamh0u_1pbV0wgmY72L-gg3f53XMydxj_WABRbkCduih8ds0Fs1C8abgx5jhrd2_Zk_rhgswL_zhd8TBwI1c29xLLDuSEFeUlTjoI2VbNibphusFw97MQrKvyvpsKextAfIO6Ulsc0d0TRszad7v8T7RjI0bTa58o4a1dX60h7hP1JDqQZov-1owOla_WIKP1VV811oH7-Ep1qhfbQBTraTQCz89fKVT2IXzVloPJvY?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
70,منتجع فينيسيا/مصراتة,منتجعفينيسيامصراته,Point,15.030501,32.410642,15.030501,32.410642,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6_JfyzoCtrKGTGPdJ_JJsKKHx_LcEdRTkBeQzaTI48DSawSsAH4SH3QiR6f_eEjGnZpJPUhIqF6CSdHwxIdl4PXJRGz8Jil3xOkVhn4MOhCK77AhUTDDczRIoSalefoKEer5G1bSC-3sovrMFQiDwZCRbVvY7OTSBDAiF6RXl0ZQqwmaQNDEnRga7kL3zIXbSvrbLGNqDd0JDQZUffvSSMu1Rjf5LVt2g0hS0mMY_71AZpgE29iJCSDXo?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
71,قرية زريق السياحية,قريهزريقالسياحيه,Point,14.929789,32.431147,14.929789,32.431147,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7GX0xQsfOuNnTHLUE-MYRomqO43X4C_2gqmWe5s-gTgblVR47Q31V-D_Ah9YngljsBzVB7KXP2Gnvaxp6HEo4HJhrEe0osbgt14BXDNliqOsevbjawQEStyL0VVjdEWzisqhJ8lIgSemHo8DAUNrBZGrdSqzJlbOBpRKaiCdqEVsKe4SaA2TrE-PKr89LwEPIboVXdEUaUCwxgAx1Egnjyqgqd09Bn8kBhZM6KUiAK0gMQ1cKQVlwCzEk?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
72,حي قصور الضيافة_سرت,حيقصورالضيافه_سرت,Point,16.6152747,31.2077676,16.6152747,31.2077676,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5YceRcZgjzWehirNcS-PMoWspbiD0D2JPhwIKNAPDnHxlIOwTNAHVKiV06ByEnngb8CsBFFg4a5sRtZTjsGRxyyN52rygCBEHS4bkPLMgiIL48TtxYgHXucp7chvpMjZMDimYZK80HBfCcUgPo2-Zb0fzMKmrQEliPyQq1RiAkK6ScYUYFpyzLLQoK0uwJlm2BSPJbmFyXkhy5luCGfavEdAFv34KQM-EyDns-aDSLcaNWZv07PQsU790?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
73,شاليهات ريماس,شاليهاتريماس,Point,19.949189,31.9031676,19.949189,31.9031676,0,valid,available,,no_image,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
74,قرية شاطيء النخيل,قريهشاطيءالنخيل,Point,19.954158,31.942865,19.954158,31.942865,0,valid,available,,no_image,#icon-1521-880E4F-labelson,القرى_والمنتجعات_السياحية,unique,unique,recovered_parser_used,
