id,name_ar,name_en,geometry_type,investment_type_code,project_status_code,municipality_ar,centroid_longitude,centroid_latitude,investment_readiness_level,preliminary_priority_level,data_quality_status,data_review_status,match_status
LY-INV-HOT-BAY-00009,فندق القاهرة البيضاء,,Point,hotel_project,unknown,البيضاء,21.74344,32.76199,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00010,النوران_ للشقق_الفندقية,,Point,hotel_project,unknown,البيضاء,21.7382384,32.7686802,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00011,مكة للشقق الفندقية البيضاء,,Point,hotel_project,unknown,البيضاء,21.7528908,32.7602407,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00012,برج المدينة للشقق الفندقية البيضاء,,Point,hotel_project,unknown,البيضاء,21.7881184,32.7696656,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00013,فندق اية الجبل البيضاء,,Point,hotel_project,unknown,البيضاء,21.754817,32.763852,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00263,فندق برقة السياحي,,Point,hotel_project,unknown,,21.7567193,32.765152,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00014,فندق افريقيا البيضاء,,Point,hotel_project,unknown,البيضاء,21.7549977,32.7641295,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00015,فندق برونتو البيضاء,,Point,hotel_project,unknown,البيضاء,21.771261,32.770748,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00264,عمارة الجوري للشقق الفندقية,,Point,hotel_project,unknown,,21.75352,32.75384,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00016,فندق العنود البيضاء,,Point,hotel_project,unknown,البيضاء,21.75517,32.76448,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00017,فندق الفردوس للشقق الفندقية,,Point,hotel_project,unknown,البيضاء,21.7475863,32.7642035,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00018,فندق قصر الضيافة للشقق الفندقية البيضاء,,Point,hotel_project,unknown,البيضاء,21.729493,32.762472,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00019,فندق مرحبا للخدمات السياحية,,Point,hotel_project,unknown,البيضاء,21.788587,32.7682006,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00020,عمارة اضواء ليبيا للشقق الفندقية البيضاء,,Point,hotel_project,unknown,البيضاء,21.79002669,32.7703838,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00059,فندق الاندلس السياحي الخمس,,Point,hotel_project,unknown,طرابلس,14.2777119,32.6326796,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-KHO-00008,فندق المرقب السياحي الخمس,,Point,hotel_project,unknown,الخمس,14.2824311,32.6297785,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-KHO-00009,فندق التوليب السياحي الخمس,,Point,hotel_project,unknown,الخمس,14.2492876,32.6508044,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-KHO-00010,فندق بيت سباب الخمس,,Point,hotel_project,unknown,الخمس,14.24756,32.648142,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-KHO-00011,فندق الاخوة السياحي الخمس,,Point,hotel_project,unknown,الخمس,14.2631514,32.6551959,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00265,فندق الليلك,,Point,hotel_project,unknown,,13.196468,32.89431,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-REV-NAT-00011,أبوزاهية,,Polygon,review_required,unknown,,16.759613760354203,31.20977124850486,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00012,زعفران,,Polygon,review_required,unknown,,16.420665173062382,31.21410490336048,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00013,القبيبة,,Polygon,review_required,unknown,,16.331143520851423,31.221423834441296,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00014,سلطان,,Polygon,review_required,unknown,,17.145257468918494,31.12147864513516,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00015,النقازة,,Polygon,review_required,unknown,,14.108146057897788,32.715036179280155,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00016,غنيمة,,Polygon,review_required,unknown,,14.066932941067567,32.72090492442937,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00017,فلفول,,Polygon,review_required,unknown,,14.081778122001458,32.7181114615485,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00018,فيللا سيلين,,Polygon,review_required,unknown,,14.157454205063498,32.708990785671915,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00019,قريم,,Polygon,review_required,unknown,,14.007110174880932,32.72937151229321,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00020,الطويبية,,Polygon,review_required,unknown,,14.438333106385581,32.54413894759187,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00021,هانيبال,,Polygon,review_required,unknown,,14.280520830728557,32.64374598090033,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00022,ماتشوك,,Polygon,review_required,unknown,,12.029082514898557,32.970431433352445,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00023,ملليتة-2,,Polygon,review_required,unknown,,12.345143747255534,32.821983703744664,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00024,ملليتة-1,,Polygon,review_required,unknown,,12.33226541820556,32.812647011447275,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00025,تلليل-غرب,,Polygon,review_required,unknown,,12.36107622234059,32.81923806554237,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00026,تلليل-شرق,,Polygon,review_required,unknown,,12.393534338270824,32.81071003351727,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00027,الجرف,,Polygon,review_required,unknown,,12.408989590542564,32.81416351240384,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00028,صرمان,,Polygon,review_required,unknown,,12.566598396740007,32.79397495882846,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00029,المطرد,,Polygon,review_required,unknown,,12.620938626243747,32.79247716248719,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00030,السياحية,,Polygon,review_required,unknown,,13.00438847694046,32.83560914657707,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00031,أوياء,,Polygon,review_required,unknown,,13.01710707902823,32.83948137556684,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00032,جنزور-1,,Polygon,review_required,unknown,,13.001189741416988,32.83501847846853,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00033,جنزور-2,,Polygon,review_required,unknown,,12.99758601815993,32.834192172672225,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00034,جنزور-3,,Polygon,review_required,unknown,,12.994218413580137,32.83276142970508,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00035,سيدي عبدالجليل-1,,Polygon,review_required,unknown,,13.036020201326398,32.847717631492195,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00036,سيدي عبدالجليل-2,,Polygon,review_required,unknown,,13.034519738820352,32.847372052331956,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00037,سيدي عبدالجليل-3,,Polygon,review_required,unknown,,13.03333662889013,32.84692227626642,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00038,سيدي عبدالجليل-4,,Polygon,review_required,unknown,,13.030821305687168,32.84616012756176,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00039,سيدي عبدالجليل-5,,Polygon,review_required,unknown,,13.028258413812289,32.84501484849956,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00040,سيدي عبدالجليل-6,,Polygon,review_required,unknown,,13.026221137868012,32.84383892396949,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-TRI-00006,محطة غرب طرابلس,,Polygon,review_required,unknown,طرابلس,12.983909655474285,32.83029434476458,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00041,مصيف جربة,,Polygon,review_required,unknown,,12.99014128046232,32.83154878634413,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00042,مصيف جنزور-1,,Polygon,review_required,unknown,,13.024687258631443,32.84222411457873,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00043,مصيف جنزور-2,,Polygon,review_required,unknown,,13.022323368583525,32.84102525020911,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00044,الغيران,,Polygon,review_required,unknown,,13.052798072084972,32.847198983904,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00045,حي الأندلس-2,,Polygon,review_required,unknown,,13.145649407491256,32.88081229759653,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00046,حي الأندلس-1,,Polygon,review_required,unknown,,13.150047452570963,32.8807533298437,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00047,الدلفين,,Polygon,review_required,unknown,,13.275305255880856,32.90886096454372,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00048,النادي البحري,,Polygon,review_required,unknown,,13.236903445166345,32.90981569216583,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00049,شاطيء النخيل,,Polygon,review_required,unknown,,13.242939938812267,32.90964114108908,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00050,الدخلة الشمالية,,Polygon,review_required,unknown,,13.389955653787695,32.89458174952074,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00051,الدخلة الجنوبية,,Polygon,review_required,unknown,,13.393326093971941,32.8913209146466,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00052,الفوار,,Polygon,review_required,unknown,,13.313186205163218,32.89897625771524,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00053,الجولف,,Polygon,review_required,unknown,,13.325810723925114,32.895248513872886,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00054,الحرية,,Polygon,review_required,unknown,,13.342192461448713,32.895167435069865,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00055,المنارة,,Polygon,review_required,unknown,,13.383067614528072,32.89584885598162,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00056,الحميدية,,Polygon,review_required,unknown,,13.399700905781636,32.88261229119096,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00057,مصيف تاجوراء,,Polygon,review_required,unknown,,13.414295442499387,32.87043502486065,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00058,النصر,,Polygon,review_required,unknown,,13.442089086324705,32.85642755276085,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00059,الأندلسي,,Polygon,review_required,unknown,,13.361880934424926,32.8952160534566,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00060,النشيع,,Polygon,review_required,unknown,,13.552050014803093,32.81099994716297,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00061,غوط الرمان,,Polygon,review_required,unknown,,13.502958052476654,32.83049562371544,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00062,السليسلة,,Polygon,review_required,unknown,,13.572903018161572,32.80081817141942,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00063,العطايا,,Polygon,review_required,unknown,,13.699979024331538,32.78973470042477,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00064,الكراوة-3,,Polygon,review_required,unknown,,13.721030440048619,32.79112969599457,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00065,الكراوة-1,,Polygon,review_required,unknown,,13.80703585804262,32.78399256146536,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00066,الكراوة-2,,Polygon,review_required,unknown,,13.778859997310306,32.787080120217716,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00067,سيدي عمير-1,,Polygon,review_required,unknown,,13.83543006199671,32.784326919273354,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00068,سيدي عمير-2,,Polygon,review_required,unknown,,13.892323223451767,32.77730329067146,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00069,المثلث الرملي,,Polygon,review_required,unknown,,13.743310229986347,32.78581836340371,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00070,الشعاب,,Polygon,review_required,unknown,,13.212294581425027,32.89986986873307,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00071,أبيار السبابيل,,Polygon,review_required,unknown,,13.46293454726204,32.84741544131704,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00072,ملليتة 3,,Polygon,review_required,unknown,,12.318179760127988,32.82895522208573,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00073,البريقاء,,Polygon,review_required,unknown,,11.629658240330318,33.10775073899853,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00074,أبوكشفة,,Polygon,review_required,unknown,,11.943872607804643,33.02022124441152,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00075,مصيف بياض,,Polygon,review_required,unknown,,24.025136942194006,32.0435977997222,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00076,البردي-1,,Polygon,review_required,unknown,,25.098962571727043,31.748425026659824,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00077,العزلية,,Polygon,review_required,unknown,,22.236610525901124,32.87365048067605,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00078,دليس,,Polygon,review_required,unknown,,22.516674155922995,32.80437364516255,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00079,راس التين,,Polygon,review_required,unknown,,23.09335284081055,32.39839458885065,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00080,الاترون,,Polygon,review_required,unknown,,22.3255953599621,32.8716176247045,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00081,قاريونس,,Polygon,review_required,unknown,,20.043748396515248,32.07133620330694,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00082,عين زيانة,,Polygon,review_required,unknown,,20.156993715731012,32.22854576329419,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00083,سيدي خليفة,,Polygon,review_required,unknown,,20.200601466841086,32.27086828209296,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00084,أبوترابة,,Polygon,review_required,unknown,,20.76477280972611,32.62012785820169,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00085,مصيف طلميثة,,Polygon,review_required,unknown,,20.953451658313643,32.715029495723705,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00086,طلميثة,,Polygon,review_required,unknown,,20.91822357477168,32.692482798199855,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00087,جرجارامه,,Polygon,review_required,unknown,,21.442553125819213,32.79960210739601,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00088,مويلح,,Polygon,review_required,unknown,,21.53543716181097,32.85545657801803,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00089,الحمامة,,Polygon,review_required,unknown,,21.630709187055004,32.924570055488644,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00090,أبوشيبة,,Polygon,review_required,unknown,,19.951056269499503,31.97464666533441,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00091,المريسة,,Polygon,review_required,unknown,,19.94592832839663,31.95550957036334,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00092,قمينس,,Polygon,review_required,unknown,,19.955248465592813,31.6701320221024,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00093,جاروتة,,Polygon,review_required,unknown,,19.932287046169275,31.812666345622088,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00094,الساحل الغربي,,Polygon,review_required,unknown,,20.13753794625039,31.258641263157497,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00095,حبيب,,Polygon,review_required,unknown,,20.020730428905193,31.454218056038908,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00096,كركورة,,Polygon,review_required,unknown,,19.965135605334897,31.61397039413881,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00097,الحليسي,,Polygon,review_required,unknown,,19.95391985743614,31.923746350816593,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00098,سيدي علي,,Polygon,review_required,unknown,,20.25845303698701,32.31872681951895,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00099,دريانة,,Polygon,review_required,unknown,,20.320037493159205,32.36699875746424,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00100,مبنى,,Polygon,review_required,unknown,,20.40519547048334,32.43312462983648,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00101,البرسس,,Polygon,review_required,unknown,,20.468685195805502,32.47522228725181,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00102,العقورية,,Polygon,review_required,unknown,,20.576156955810937,32.539021993625035,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00103,بابا طلميثة,,Polygon,review_required,unknown,,20.93747280792345,32.70721814406297,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00104,عقلة,,Polygon,review_required,unknown,,21.345011104581893,32.77360670637857,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00105,نوطة سوسة,,Polygon,review_required,unknown,,21.819190676313927,32.909990646563024,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00106,مهبول,,Polygon,review_required,unknown,,22.144327823787343,32.926153964255064,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00107,بركة ناصر,,Polygon,review_required,unknown,,22.17380236667438,32.89383221308204,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00108,كرسة,,Polygon,review_required,unknown,,22.423612550463734,32.848881251666256,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00109,الناقة,,Polygon,review_required,unknown,,22.558490519215546,32.80055894935414,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00110,بومسافر,,Polygon,review_required,unknown,,22.567701802026523,32.787615225725666,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00111,الشاطيء,,Polygon,review_required,unknown,,22.61384158442725,32.77305498430495,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-OPP-NAT-00001,فرصة استثمارية تحتاج تعريف – 0638,,Polygon,investment_opportunity,unknown,,22.924982915619662,32.666034016553475,insufficient_data,insufficient_data,low,review_required,new_feature
LY-INV-REV-NAT-00112,المقرون,,Polygon,review_required,unknown,,20.082090550137803,31.3456561053692,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00113,البردي-3,,Polygon,review_required,unknown,,25.11640073619706,31.71643617407465,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00114,البردي-2,,Polygon,review_required,unknown,,25.041810893766556,31.856826746169443,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00115,عزاز,,Polygon,review_required,unknown,,24.99470112268509,31.953789093645582,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00116,الجدي,,Polygon,review_required,unknown,,24.932313665732224,31.96971318588655,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00117,شويمر,,Polygon,review_required,unknown,,24.85336074757961,31.983817057438443,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00118,مرسة دفنة,,Polygon,review_required,unknown,,24.769970955702423,32.007771077896955,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00119,بئرالأشهب,,Polygon,review_required,unknown,,24.612591398495777,31.999305070625763,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00120,قابس,,MultiPolygon,review_required,unknown,,24.57452293874068,31.98769973679603,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00121,كمبوت,,Polygon,review_required,unknown,,24.532444432722684,31.976517483464626,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00122,العقلة,,Polygon,review_required,unknown,,24.26145420196206,32.00223246146027,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00123,العودا,,Polygon,review_required,unknown,,23.880382320272695,32.119584099425666,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00124,المرصص,,Polygon,review_required,unknown,,23.706914064358816,32.161449103522365,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00125,بلخاتر,,Polygon,review_required,unknown,,23.530625762409784,32.16975367570067,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00126,عين الغزال,,MultiPolygon,review_required,unknown,,23.26801217535817,32.198296239361824,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00127,التميمي,,Polygon,review_required,unknown,,23.227628642988748,32.24076012373116,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00128,بالقردان,,MultiPolygon,review_required,unknown,,23.14558336606351,32.304894855014815,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00129,راس التين-2,,Polygon,review_required,unknown,,23.112896326854358,32.51119453771878,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00130,خبطة,,Polygon,review_required,unknown,,23.036497348026383,32.63864769808797,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00131,بوهريشيمة,,Polygon,review_required,unknown,,20.171544418313307,31.11280167596828,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00132,الزويتينة الشمالي,,Polygon,review_required,unknown,,20.137567449968383,30.997459710760687,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00133,الزويتينة الجنوبي,,Polygon,review_required,unknown,,20.101639714421356,30.934159724335824,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00134,مرير قابس,,Polygon,review_required,unknown,,19.914163301581077,30.667000807796075,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00135,بشر,,Polygon,review_required,unknown,,19.393654191339863,30.32452957746827,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00136,العقيلة,,Polygon,review_required,unknown,,19.161169840522785,30.268152530321192,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00137,راس لانوف,,MultiPolygon,review_required,unknown,,18.485610748081726,30.551920619719336,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00138,السدرة,,Polygon,review_required,unknown,,18.437854813424583,30.58097612501049,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00139,بن جواد,,Polygon,review_required,unknown,,18.197869771988138,30.773122181201035,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00140,عسيلة الغربي,,Polygon,review_required,unknown,,17.442653039331095,31.041371194828436,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00141,هراوة,,Polygon,review_required,unknown,,17.292271036000624,31.08642761093855,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00142,السميدة,,Polygon,review_required,unknown,,15.350277512211468,32.041109777421774,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00143,قصر أحمد,,Polygon,review_required,unknown,,15.334328305632102,32.18987767483263,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00144,الدافنية,,Polygon,review_required,unknown,,14.970994289420355,32.417743264528426,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00145,العويجة,,Polygon,review_required,unknown,,17.86347639998603,30.910906353457566,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00146,أم الخنفس,,Polygon,review_required,unknown,,17.74290707883225,30.93730300578312,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00147,عسيلة الشرقي,,Polygon,review_required,unknown,,17.509869687741677,31.00865903056148,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00148,القرضابية,,Polygon,review_required,unknown,,16.850777957196776,31.187341834299247,insufficient_data,insufficient_data,low,review_required,exact_match
